  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 183
EXECUTION TIME:       0.000131300
QTY PRI VAL
[2]  75 200
[0]  48 199
[0]  93 199
[0]  16 199
[0]  96 199
[0]  29 199
[0]  40 199
[0]  42 199
[0]  50 199
[0]  34 199
[0]  63 198
[0]  73 198
[0]  72 198
[0]  52 198
[0]  56 198
[0]  36 197
[0]  79 197
[0]  24 197
[0]  49 197
[0]  75 196
[0]  99 196
[0]  64 196
[0]  75 196
[0]  53 196
[0]  25 196
[0]  14 196
[0]  58 196
[0]  16 195
[0]  75 195
[0]  96 195
[0]  87 195
[0]  87 195
[0]  33 195
[0]  57 195
[0]  40 195
[0]  14 195
[0]  65 195
[0]  38 194
[0]  18 194
[0]  27 194
[0]  25 193
[0]  10 193
[0]  78 193
[0]  41 193
[0]  90 193
[0]  23 192
[0]  55 192
[0]  42 192
[0]  79 192
[0]  22 192
[0] 100 192
[0]  86 191
[0]  66 191
[0]  94 191
[0]  80 191
[0]  13 191
[0]  38 190
[0]  97 190
[0]  32 189
[0]  40 189
[0]  66 189
[0]  59 189
[0] 100 188
[0]  95 188
[0]  62 187
[0]  58 187
[0]  54 187
[0]  38 187
[0]  90 187
[0]  50 186
[0]  44 186
[0]  15 186
[0]  11 186
[0]  27 186
[0]  91 186
[0]  69 186
[0]  40 186
[0]  44 186
[0]  90 185
[0]  43 185
[0]  92 185
[0]  11 185
[0]  48 185
[0]  44 185
[0]  36 185
[0]  27 184
[0]  74 184
[0]  34 184
[0]  78 184
[0]  99 184
[0]  34 184
[0]  50 184
[0]  76 183
[0]  39 183
[0]  72 183
[0]  24 183
[0]  99 182
[0]  13 182
[0]  40 182
[0]  41 182
[0]  92 182
[0]  14 181
[0]  40 181
[0]  45 181
[0]  24 181
[0]  34 180
[0]  67 180
[0]  11 179
[0]  67 179
[0]  31 179
[0]  17 179
[0]  81 178
[0]  40 178
[0]  94 178
[0]  56 178
[0]  51 178
[0]  66 178
[0]  67 178
[0]  30 177
[0] 100 177
[0]  39 176
[0]  82 176
[0]  20 176
[0]  89 175
[0]  51 175
[0]  62 175
[0]  52 175
[0]  21 175
[0]  18 175
[0]  12 175
[0]  24 174
[0]  35 174
[0]  37 174
[0]  80 174
[0]  39 174
[0]  17 174
[0]  28 173
[0]  76 173
[0]  77 173
[0]  85 173
[0]  77 172
[0]  96 172
[0]  82 172
[0]  25 172
[0]  97 172
[0]  81 172
[0]  52 172
[0]  89 172
[0]  16 171
[0]  98 171
[0]  59 170
[0]  94 170
[0]  58 169
[0]  19 169
[0]  84 169
[0]  67 168
[0]  60 168
[0]  38 168
[0]  73 168
[0]  72 168
[0]  31 168
[0]  24 168
[0]  41 168
[0]  10 168
[0]  85 168
[0]  80 167
[0]  45 167
[0]  63 167
[0]  59 167
[0]  78 166
[0]  81 166
[0]  31 166
[0]  95 165
[0]  46 165
[0]  75 165
[0]  78 165
[0]  60 165
[0]  78 165
[0]  13 165
[0]  48 165
[0]  37 164
[0]  16 164
[0]  85 164
[0]  14 164
[0]  25 164
[0]  34 164
[0]  34 164
[0]  62 164
[0]  86 163
[0]  29 163
[0]  50 163
[0]  27 163
[0]  20 163
[0]  24 163
[0]  85 163
[0]  44 163
[0]  73 163
[0]  67 163
[0]  37 162
[0]  47 162
[0]  33 162
[0]  64 162
[0]  35 162
[0]  71 162
[0]  95 161
[0]  97 161
[0]  70 161
[0]  47 161
[0]  61 161
[0]  20 161
[0]  19 161
[0]  50 161
[0]  30 161
[0]  61 160
[0]  58 160
[0]  49 160
[0]  10 160
[0]  57 160
[0]  87 160
[0]  78 160
[0]  33 160
[0]  33 160
[0]  18 159
[0]  28 159
[0]  20 159
[0]  65 159
[0]  12 159
[0]  83 159
[0]  20 158
[0]  75 158
[0]  75 158
[0]  64 158
[0]  69 158
[0]  34 158
[0]  20 158
[0]  39 158
[0]  61 158
[0]  68 157
[0]  94 157
[0]  22 157
[0]  62 157
[0]  93 157
[0]  65 157
[0]  59 156
[0]  15 156
[0]  51 156
[0]  49 156
[0]  11 155
[0]  71 155
[0]  57 155
[0]  25 155
[0]  78 155
[0]  19 155
[0]  71 155
[0]  85 154
[0]  63 154
[0]  97 154
[0]  47 154
[0]  41 154
[0]  96 154
[0]  46 154
[0]  26 154
[0]  71 153
[0]  82 153
[0]  67 153
[0]  47 153
[0]  52 153
[0]  19 153
[0]  46 153
[0]  13 153
[0]  76 153
[0]  22 153
[0]  43 153
[0]  85 153
[0]  76 153
[0]  11 152
[0]  75 152
[0]  85 152
[0]  13 151
[0]  20 151
[0]  52 151
[0]  79 151
[0]  27 151
[0]  40 150
[0]  53 150
[0]  79 150
[0]  70 150
[0]  47 150
[0]  29 150
[0]  84 150
[0]  74 150
[0]  20 149
[0]  11 149
[0]  66 149
[0]  99 149
[0]  58 148
[0]  72 148
[0]  80 148
[0]  61 148
[0]  66 148
[0]  56 147
[0]  42 147
[0]  73 147
[0]  91 147
[0]  69 147
[0]  94 147
[0]  89 147
[0]  17 146
[0]  64 146
[0]  90 146
[0]  86 146
[0]  32 146
[0]  64 146
[0]  79 145
[0]  59 145
[0] 100 145
[0]  78 144
[0]  71 144
[0]  43 144
[0]  70 144
[0]  42 144
[0]  31 144
[0]  99 144
[0]  28 143
[0]  31 143
[0]  24 143
[0]  11 143
[0]  11 143
[0]  89 143
[0]  46 143
[0]  57 143
[0]  14 142
[0]  84 142
[0]  11 142
[0]  50 142
[0]  34 141
[0]  13 141
[0]  24 141
[0]  46 140
[0]  58 140
[0]  20 139
[0]  61 139
[0]  25 139
[0]  19 139
[0]  71 139
[0]  55 139
[0]  47 139
[0]  13 139
[0]  69 139
[0]  25 139
[0]  77 139
[0]  99 139
[0]  95 139
[0]  98 138
[0]  22 138
[0]  89 138
[0]  61 138
[0]  82 138
[0] 100 138
[0]  73 138
[0]  55 138
[0]  66 138
[0]  24 138
[0]  62 138
[0]  82 138
[0]  28 138
[0]  46 138
[0]  83 137
[0]  81 137
[0]  68 137
[0]  92 137
[0]  93 137
[0]  60 137
[0]  58 137
[0]  48 137
[0]  49 136
[0]  90 136
[0]  70 136
[0] 100 136
[0]  95 135
[0]  33 135
[0]  37 135
[0]  26 135
[0]  34 135
[0]  10 135
[0]  82 134
[0]  12 134
[0]  37 134
[0]  42 134
[0]  91 134
[0]  69 134
[0]  22 134
[0]  21 134
[0]  17 133
[0]  49 133
[0]  44 133
[0]  41 133
[0]  52 132
[0]  23 132
[0]  61 131
[0]  39 131
[0]  34 130
[0]  12 130
[0]  32 129
[0]  31 129
[0]  83 129
[0]  10 128
[0]  88 128
[0]  59 128
[0]  15 128
[0]  49 127
[0]  77 127
[0]  13 127
[0]  71 127
[0]  81 127
[0]  77 127
[0]  41 127
[0]  77 126
[0]  99 126
[0]  11 126
[0]  98 126
[0]  95 126
[0]  34 126
[0]  15 125
[0]  69 125
[0]  40 125
[0]  30 125
[0]  52 125
[0]  16 125
[0]  18 124
[0]  28 124
[0]  31 124
[0]  33 124
[0]  60 124
[0]  26 124
[0]  57 124
[0]  87 124
[0]  61 123
[0]  21 123
[0]  94 123
[0]  99 123
[0]  28 123
[0]  18 123
[0]  14 122
[0]  20 122
[0]  74 122
[0]  35 121
[0]  42 121
[0]  99 121
[0]  26 121
[0]  33 121
[0]  99 121
[0]  82 121
[0]  25 120
[0]  74 119
[0]  62 119
[0]  38 119
[0]  63 119
[0]  97 119
[0]  71 119
[0]  52 118
[0]  22 118
[0]  42 118
[0]  19 118
[0]  45 118
[0]  19 117
[0]  73 116
[0]  87 116
[0]  86 115
[0]  88 115
[0]  92 115
[0]  45 114
[0]  19 114
[0]  98 114
[0]  72 114
[0]  39 114
[0]  28 114
[0]  34 114
[0]  12 114
[0]  26 113
[0]  43 113
[0]  69 113
[0]  50 113
[0]  18 113
[0]  86 113
[0]  27 113
[0]  50 112
[0]  29 112
[0]  70 112
[0]  57 112
[0]  17 111
[0]  99 111
[0]  91 111
[0]  32 111
[0]  82 110
[0]  43 110
[0]  98 110
[0]  88 110
[0]  61 110
[0]  88 110
[0]  65 110
[0]  14 109
[0]  59 109
[0]  96 108
[0]  34 108
[0]  60 108
[0]  91 108
[0]  14 108
[0]  20 107
[0]  90 107
[0]  23 107
[0]  54 106
[0]  95 106
[0]  55 106
[0]  54 106
[0]  76 106
[0]  11 105
[0]  84 105
[0]  64 105
[0]  60 105
[0]  62 105
[0]  71 104
[0]  14 104
[0]  85 104
[0]  56 104
[0]  55 104
[0]  79 104
[0]  18 104
[0]  21 104
[0]  72 103
[0]  75 103
[0]  91 103
[0]  74 103
[0]  77 103
[0]  70 102
[0]  95 102
[0]  93 101
[0]  56 101
[1]  33 100
[0]  92 100
[0]  31 100
[0]  77 100
[0]  40 100
[0]  65  99
[0]  76  99
[0]  47  99
[0]  32  99
[0]  92  98
[0]  96  98
[0]  54  97
[0]  10  97
[0]  53  97
[0]  12  97
[0]  85  97
[0]  82  97
[0]  31  96
[0]  26  96
[0]  78  96
[0]  90  96
[0]  33  95
[0]  62  95
[0]  42  95
[0]  31  95
[0]  24  94
[0]  64  94
[0]  13  94
[0]  40  94
[0]  65  93
[0]  58  93
[0]  43  93
[0]  49  92
[0]  23  92
[0]  80  92
[0]  26  92
[0]  17  92
[0]  10  92
[0]  38  92
[0]  46  91
[0]  23  91
[0]  23  91
[0]  92  91
[0]  16  91
[0]  25  91
[0]  13  90
[0]  34  90
[0]  46  90
[0]  52  90
[0]  37  89
[0]  15  89
[0]  36  89
[0]  22  88
[0]  99  88
[0]  13  88
[0]  11  88
[0]  27  88
[0]  84  88
[0]  99  88
[0]  73  88
[0]  87  87
[0]  93  87
[0]  20  86
[0]  47  86
[0]  54  86
[0]  10  86
[0]  10  86
[0]  55  86
[0]  84  85
[0]  92  85
[0]  90  85
[0]  41  85
[0]  79  84
[0]  47  84
[0]  73  84
[0]  11  84
[0]  78  84
[0]  89  84
[0]  49  83
[0]  68  83
[0]  74  83
[0]  23  82
