  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      1
ACCUMULATED PRIORITY: 216
EXECUTION TIME:       0.000013700
QTY PRI VAL
[2]  99 196
[0]  95 189
[0]  18 185
[0]  86 182
[0]  77 174
[0]  89 170
[0]  26 169
[0]  10 168
[0]  60 168
[0]  11 168
[0]  41 167
[0]  10 167
[0]  33 165
[0]  55 164
[0]  50 163
[0]  45 160
[0]  76 159
[0]  33 159
[0]  95 157
[0]  47 156
[0]  27 154
[0]  10 153
[0]  93 151
[0]  67 150
[0]  22 149
[0]  43 149
[0]  57 148
[0]  85 148
[0]  95 147
[0]  34 146
[0]  41 143
[0]  98 140
[0]  11 140
[0]  80 138
[0]  75 135
[0]  18 133
[0]  90 124
[0]  44 124
[0]  89 123
[0]  61 123
[0]  49 113
[0]  48 112
[0]  27 110
[1]  18 107
[0]  89 107
[0]  26 103
[0]  36  93
[0]  22  91
[0]  57  91
[0]  59  90
[0]  81  89
[0]  99  88
[0]  92  87
[0]  48  87
[0]  65  85
[0]  90  84
[0]  31  81
[0]  96  78
[0]  74  78
[0]  62  74
[0]  80  74
[0]  23  71
[0]  54  71
[0]  82  66
[0]  97  63
[0]  93  62
[0]  79  61
[0]  47  60
[0]  77  60
[0]  21  60
[0]  25  56
[0]  73  55
[0]  38  51
[0]  57  50
[0]  84  50
[0]  13  49
[0]  40  48
[0]  93  45
[0]  67  41
[0]  13  39
[0]  71  39
[0]  65  38
[0]  12  37
[0]  84  37
[0]  50  34
[0]  35  28
[0]  54  28
[0]  25  27
[0]  90  24
[0]  18  22
[0]  77  20
[0]  56  18
[0]  90  18
[0]  62  18
[0]  23  14
[0]  90  13
[0]  42  11
[0]  13  11
[0]  69  11
[0]  42  10
