  1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 72
EXECUTION TIME:       0.000112300
QTY PRI VAL
[1]  72 500
[0]  33 500
[0]  16 500
[0]  78 500
[0]  21 499
[0]  84 499
[0]  17 499
[0]  30 499
[0]  25 499
[0]  12 499
[0]  54 498
[0]  55 498
[0]  68 498
[0]  79 498
[0]  61 498
[0]  10 497
[0]  49 497
[0]  70 497
[0]  63 497
[0]  96 496
[0]  84 496
[0]  41 496
[0]  36 496
[0]  30 495
[0]  83 494
[0]  67 494
[0]  16 494
[0]  78 494
[0]  60 493
[0]  80 493
[0]  87 493
[0]  54 493
[0]  81 493
[0]  35 492
[0]  21 492
[0]  44 492
[0]  48 492
[0]  13 492
[0]  60 492
[0]  25 492
[0]  72 491
[0]  44 491
[0]  17 490
[0]  60 490
[0]  37 490
[0]  31 490
[0]  17 490
[0]  59 489
[0]  83 489
[0]  93 489
[0]  27 489
[0]  96 488
[0]  87 488
[0]  94 488
[0]  59 488
[0]  52 488
[0]  19 488
[0]  72 488
[0]  88 487
[0]  95 487
[0]  76 487
[0]  88 487
[0]  62 486
[0]  97 486
[0]  67 486
[0]  15 486
[0]  95 485
[0]  32 485
[0]  78 485
[0]  52 485
[0]  49 484
[0]  42 484
[0]  45 484
[0]  68 483
[0]  26 483
[0]  97 482
[0]  48 482
[0]  54 481
[0]  14 481
[0]  20 481
[0]  67 480
[0]  32 479
[0]  34 479
[0]  35 479
[0]  56 479
[0]  57 478
[0]  69 478
[0]  53 478
[0] 100 478
[0]  33 477
[0]  21 477
[0] 100 477
[0]  99 477
[0]  47 476
[0]  86 476
[0]  78 476
[0]  19 476
[0]  37 475
[0]  33 473
[0]  43 473
[0]  24 473
[0]  22 472
[0]  67 472
[0]  75 472
[0]  43 472
[0]  14 472
[0]  31 472
[0]  43 472
[0]  55 472
[0]  92 472
[0]  34 471
[0]  29 471
[0]  63 470
[0]  99 470
[0]  10 470
[0]  69 469
[0]  52 469
[0]  18 469
[0]  24 469
[0]  24 468
[0]  83 468
[0]  30 468
[0]  28 467
[0]  19 467
[0]  41 467
[0]  77 466
[0]  90 465
[0]  53 465
[0]  89 465
[0]  10 465
[0]  86 465
[0]  35 465
[0]  17 464
[0]  86 464
[0]  38 464
[0]  26 464
[0]  24 464
[0]  38 463
[0]  63 463
[0]  50 463
[0]  89 463
[0]  19 462
[0]  28 462
[0]  36 461
[0]  73 461
[0]  47 460
[0]  63 460
[0]  79 460
[0]  79 460
[0]  95 460
[0]  23 459
[0]  33 459
[0]  99 459
[0]  52 459
[0]  63 459
[0]  99 458
[0]  12 458
[0]  73 457
[0]  37 456
[0]  47 455
[0]  70 455
[0]  33 455
[0]  29 455
[0]  29 454
[0]  92 454
[0]  72 453
[0]  19 453
[0]  32 453
[0]  55 452
[0]  62 452
[0]  62 452
[0]  65 452
[0]  16 451
[0]  20 450
[0]  83 450
[0]  32 450
[0]  11 450
[0]  76 450
[0]  33 449
[0]  30 449
[0]  71 449
[0]  26 449
[0]  22 449
[0]  12 449
[0]  94 448
[0]  94 448
[0]  31 447
[0]  71 447
[0]  22 446
[0]  73 446
[0]  16 446
[0]  59 446
[0]  90 446
[0] 100 446
[0]  84 445
[0]  17 445
[0]  52 445
[0]  56 445
[0]  58 444
[0]  78 443
[0]  53 443
[0]  29 442
[0]  57 442
[0]  50 441
[0]  59 440
[0]  71 440
[0]  50 440
[0]  83 440
[0]  16 440
[0]  50 439
[0]  88 439
[0]  73 438
[0]  22 437
[0]  57 436
[0]  36 436
[0]  33 435
[0]  36 435
[0]  13 435
[0]  56 434
[0]  46 434
[0]  57 434
[0]  97 434
[0]  25 434
[0]  39 434
[0]  60 434
[0]  29 433
[0]  60 433
[0]  29 432
[0]  54 432
[0]  53 432
[0]  36 432
[0]  11 431
[0]  33 431
[0]  25 431
[0]  16 431
[0]  22 431
[0]  24 431
[0]  76 430
[0]  93 430
[0]  78 429
[0]  62 429
[0]  69 429
[0]  55 429
[0]  75 428
[0]  55 428
[0]  16 428
[0]  67 428
[0]  95 427
[0]  88 427
[0]  58 426
[0]  57 426
[0]  91 425
[0]  81 425
[0]  21 425
[0]  14 425
[0]  85 425
[0]  75 424
[0]  48 424
[0]  31 424
[0]  44 423
[0]  22 423
[0]  10 423
