  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      94
ACCUMULATED PRIORITY: 198
EXECUTION TIME:       0.000126700
QTY PRI VAL
[2]  99 203
[0] 100 208
[0] 100 209
[0]  96 201
[0]  94 200
[0]  95 203
[0]  95 207
[0]  96 211
[0]  99 222
[0]  97 218
[0]  89 203
[0]  89 204
[0]  93 216
[0]  85 203
[0]  97 233
[0]  93 225
[0]  95 233
[0]  99 244
[0]  98 242
[0]  90 223
[0]  98 244
[0]  91 227
[0]  87 220
[0]  96 244
[0]  93 240
[0]  78 203
[0]  81 211
[0]  78 204
[0]  91 239
[0]  93 245
[0]  98 259
[0]  93 246
[0]  99 262
[0]  77 204
[0]  97 257
[0]  92 244
[0] 100 267
[0]  95 254
[0]  82 221
[0]  82 222
[0]  80 217
[0]  82 224
[0]  82 225
[0]  79 217
[0]  94 259
[0] 100 276
[0]  94 261
[0]  99 280
[0]  88 249
[0]  92 261
[0]  75 214
[0]  94 272
[0]  95 276
[0]  78 227
[0]  83 242
[0]  93 272
[0]  95 278
[0]  89 261
[0]  68 200
[0]  86 253
[0]  88 259
[0]  89 264
[0]  91 272
[0]  90 270
[0]  96 288
[0]  97 292
[0]  95 288
[0]  99 302
[0]  69 211
[0]  90 278
[0]  87 269
[0]  90 279
[0]  90 279
[0]  68 213
[0]  97 304
[0]  64 201
[0]  65 205
[0]  71 224
[0]  98 310
[0]  88 279
[0]  97 308
[0]  74 235
[0]  84 267
[0]  71 226
[0]  92 293
[0]  78 249
[0]  97 310
[0]  85 272
[0]  72 231
[0]  90 289
[0]  71 228
[0]  96 309
[0]  89 288
[0]  83 269
[0]  86 279
[0]  73 238
[0]  96 313
[0]  91 297
[0]  62 203
[0]  69 227
[0]  67 221
[0]  83 274
[0]  63 208
[0]  96 317
[0]  85 281
[0]  87 288
[0]  98 325
[0]  83 276
[0]  98 327
[0]  68 227
[0]  93 312
[0]  99 333
[0]  64 216
[0]  98 332
[0]  85 288
[0]  96 326
[0]  72 246
[0]  88 302
[0]  95 327
[0] 100 347
[0]  92 320
[0]  75 261
[0]  85 296
[0]  94 328
[0] 100 349
[0]  63 220
[0]  66 231
[0]  85 298
[0]  63 221
[0]  82 291
[0]  63 224
[0]  64 228
[0]  98 350
[0]  83 297
[0]  57 204
[0]  74 265
[0]  97 348
[0]  66 237
[0]  89 320
[0]  65 234
[0]  63 227
[0]  73 264
[0]  76 275
[0]  88 319
[0]  72 261
[0]  97 352
[0]  68 248
[0]  78 286
[0]  90 330
[0]  81 297
[0]  83 305
[0]  59 218
[0]  99 367
[0]  68 253
[0]  79 294
[0]  69 257
[0]  80 299
[0]  81 303
[0]  54 202
[0]  81 303
[0]  59 222
[0]  95 358
[0]  99 374
[0]  66 250
[0]  57 216
[0]  90 342
[0]  89 340
[0]  75 288
[0]  98 378
[0]  91 351
[0]  78 301
[0]  84 325
[0]  71 275
[0]  90 350
[0]  97 378
[0]  98 383
[0]  77 301
[0]  95 372
[0]  75 295
[0]  93 367
[0]  59 233
[0]  80 316
[0]  89 352
[0]  97 384
[0]  73 289
[0]  62 246
[0]  64 254
[0]  64 255
[0]  76 304
[0]  95 380
[0]  85 340
[0]  72 290
[0]  88 355
[0]  72 291
[0]  89 362
[0]  71 289
[0]  93 380
[0]  66 270
[0]  96 393
[0]  50 206
[0] 100 413
[0]  91 377
[0]  75 311
[0]  67 278
[0]  77 320
[0]  70 291
[0]  82 341
[0] 100 417
[0]  81 338
[0]  69 289
[0]  53 222
[0]  71 298
[0]  86 361
[0]  60 252
[0]  98 412
[0]  87 367
[0]  76 322
[0]  69 293
[0]  92 391
[0]  56 238
[0]  91 387
[0]  58 247
[0]  57 243
[0]  83 354
[0]  88 376
[0]  63 270
[0]  97 416
[0]  61 262
[0]  80 344
[0]  96 414
[0]  70 302
[0]  66 286
[0]  68 295
[0]  76 330
[0]  60 261
[0]  78 340
[0]  89 388
[0]  86 375
[0]  68 297
[0]  86 376
[0]  75 328
[0]  64 280
[0]  98 429
[0]  87 381
[0]  94 412
[0]  66 290
