  1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      82
ACCUMULATED PRIORITY: 100
EXECUTION TIME:       0.000111200
QTY PRI VAL
[1] 100 418
[0] 100 240
[0] 100 482
[0] 100 207
[0] 100 387
[0] 100 439
[0] 100 323
[0] 100 416
[0] 100 408
[0]  99 441
[0]  99 291
[0]  99 383
[0]  99 323
[0]  99 438
[0]  99 442
[0]  99 473
[0]  99 424
[0]  99 285
[0]  99 484
[0]  99 452
[0]  99 396
[0]  99 407
[0]  99 370
[0]  98 399
[0]  98 296
[0]  98 239
[0]  98 306
[0]  98 272
[0]  98 228
[0]  98 435
[0]  98 282
[0]  98 218
[0]  98 294
[0]  98 341
[0]  98 333
[0]  98 367
[0]  98 496
[0]  98 293
[0]  98 383
[0]  98 381
[0]  98 464
[0]  97 468
[0]  97 361
[0]  97 482
[0]  97 276
[0]  97 213
[0]  97 470
[0]  97 379
[0]  97 296
[0]  97 324
[0]  97 486
[0]  97 332
[0]  97 478
[0]  96 303
[0]  96 460
[0]  96 470
[0]  96 269
[0]  96 233
[0]  96 270
[0]  96 211
[0]  96 262
[0]  96 417
[0]  96 313
[0]  95 292
[0]  95 354
[0]  95 419
[0]  95 424
[0]  95 485
[0]  95 323
[0]  95 239
[0]  95 275
[0]  95 499
[0]  95 251
[0]  95 442
[0]  95 369
[0]  95 344
[0]  95 226
[0]  95 313
[0]  94 465
[0]  94 399
[0]  94 243
[0]  94 294
[0]  94 486
[0]  94 463
[0]  94 433
[0]  94 416
[0]  94 301
[0]  93 454
[0]  93 256
[0]  93 460
[0]  93 270
[0]  93 278
[0]  93 268
[0]  93 326
[0]  93 301
[0]  93 366
[0]  93 403
[0]  93 360
[0]  93 395
[0]  93 327
[0]  93 374
[0]  93 420
[0]  93 292
[0]  93 391
[0]  92 428
[0]  92 339
[0]  92 369
[0]  92 385
[0]  92 315
[0]  91 437
[0]  91 344
[0]  91 259
[0]  91 442
[0]  91 386
[0]  91 272
[0]  91 437
[0]  91 295
[0]  91 500
[0]  91 427
[0]  91 392
[0]  90 204
[0]  90 412
[0]  90 286
[0]  90 321
[0]  90 200
[0]  90 453
[0]  90 325
[0]  90 300
[0]  90 235
[0]  89 462
[0]  89 209
[0]  89 295
[0]  89 337
[0]  89 322
[0]  89 352
[0]  89 432
[0]  89 377
[0]  89 410
[0]  89 279
[0]  88 389
[0]  88 322
[0]  88 276
[0]  88 427
[0]  88 395
[0]  88 347
[0]  88 246
[0]  88 263
[0]  88 324
[0]  88 324
[0]  88 410
[0]  88 242
[0]  88 499
[0]  88 486
[0]  88 245
[0]  88 243
[0]  87 311
[0]  87 355
[0]  87 220
[0]  87 332
[0]  87 287
[0]  87 306
[0]  87 479
[0]  87 363
[0]  87 226
[0]  87 279
[0]  86 278
[0]  86 385
[0]  86 486
[0]  86 439
[0]  86 336
[0]  86 269
[0]  86 340
[0]  86 212
[0]  86 450
[0]  86 259
[0]  85 242
[0]  85 269
[0]  85 308
[0]  85 390
[0]  85 226
[0]  85 227
[0]  85 305
[0]  85 464
[0]  85 462
[0]  85 346
[0]  85 317
[0]  85 319
[0]  85 293
[0]  85 446
[0]  85 360
[0]  85 248
[0]  85 495
[0]  85 253
[0]  84 306
[0]  84 332
[0]  84 215
[0]  84 271
[0]  84 209
[0]  84 301
[0]  84 239
[0]  84 466
[0]  84 460
[0]  84 345
[0]  84 236
[0]  84 375
[0]  84 263
[0]  84 468
[0]  83 320
[0]  83 443
[0]  83 384
[0]  83 312
[0]  83 372
[0]  83 221
[0]  83 345
[0]  83 379
[0]  83 457
[0]  83 461
[0]  83 324
[0]  83 489
[0]  82 364
[0]  82 398
[0]  82 226
[0]  82 416
[0]  82 428
[0]  82 262
[0]  82 237
[0]  81 255
[0]  81 369
[0]  81 416
[0]  81 468
[0]  81 325
[0]  81 348
[0]  81 335
[0]  81 428
[0]  81 284
[0]  80 354
[0]  80 369
[0]  80 231
[0]  80 211
[0]  80 480
[0]  80 211
[0]  80 328
[0]  80 324
[0]  80 480
[0]  80 322
[0]  80 362
