  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      96
ACCUMULATED PRIORITY: 192
EXECUTION TIME:       0.000121200
QTY PRI VAL
[2]  96 202
[0]  97 207
[0]  93 201
[0]  97 212
[0]  98 216
[0]  94 208
[0]  91 203
[0]  91 206
[0]  93 213
[0]  98 226
[0]  92 214
[0]  88 205
[0] 100 238
[0]  88 213
[0]  85 207
[0]  83 204
[0]  84 209
[0]  92 229
[0]  82 205
[0]  97 243
[0]  92 233
[0]  96 245
[0]  88 225
[0]  87 223
[0]  89 229
[0]  90 232
[0]  98 254
[0]  81 210
[0]  82 213
[0]  80 209
[0]  82 215
[0]  86 226
[0]  87 230
[0]  88 233
[0]  82 218
[0]  87 232
[0]  87 234
[0]  81 218
[0]  89 240
[0]  90 243
[0]  81 219
[0]  80 217
[0]  81 220
[0]  83 226
[0]  90 246
[0]  88 241
[0]  84 231
[0]  78 215
[0]  90 249
[0]  85 237
[0]  74 208
[0]  71 200
[0]  91 257
[0]  80 227
[0] 100 285
[0]  89 254
[0]  70 201
[0]  84 245
[0]  85 248
[0]  74 216
[0]  80 235
[0]  93 275
[0]  86 255
[0]  91 270
[0]  86 256
[0]  75 224
[0]  92 275
[0]  87 261
[0]  98 294
[0]  95 287
[0]  66 200
[0]  74 225
[0]  87 265
[0]  84 256
[0]  98 299
[0]  94 287
[0]  91 278
[0]  84 257
[0] 100 306
[0]  92 282
[0]  91 279
[0]  88 270
[0]  84 258
[0]  69 212
[0]  88 271
[0]  72 222
[0]  92 284
[0]  72 224
[0]  90 280
[0]  93 290
[0]  81 253
[0]  77 241
[0]  74 233
[0]  93 293
[0]  73 230
[0]  84 266
[0]  80 254
[0]  73 232
[0]  83 264
[0]  80 255
[0]  88 283
[0]  88 284
[0]  80 260
[0]  91 298
[0]  75 246
[0]  97 319
[0]  83 273
[0]  62 204
[0]  71 234
[0]  73 241
[0]  68 225
[0]  76 253
[0]  87 291
[0]  94 316
[0]  62 209
[0]  97 327
[0]  97 328
[0]  70 237
[0]  86 292
[0]  73 248
[0]  67 228
[0]  97 331
[0]  79 271
[0]  82 283
[0] 100 346
[0]  77 267
[0]  59 205
[0]  99 344
[0]  77 268
[0]  98 342
[0]  59 206
[0]  71 248
[0]  77 270
[0]  61 214
[0]  80 281
[0]  66 232
[0]  85 299
[0]  84 296
[0]  90 318
[0]  79 281
[0]  68 242
[0]  63 225
[0]  93 333
[0]  65 233
[0]  56 201
[0]  92 332
[0]  64 231
[0]  80 289
[0]  84 304
[0]  90 326
[0]  61 221
[0]  77 279
[0]  98 357
[0]  85 310
[0]  77 281
[0]  67 245
[0]  86 315
[0]  96 352
[0]  73 268
[0]  67 247
[0]  92 340
[0]  80 296
[0]  65 241
[0]  99 368
[0]  96 357
[0]  90 335
[0]  65 242
[0]  65 243
[0]  96 359
[0]  67 252
[0]  73 275
[0]  81 306
[0]  63 239
[0]  86 327
[0]  67 255
[0]  85 324
[0]  71 271
[0]  56 215
[0]  82 316
[0]  98 378
[0]  65 251
[0]  80 310
[0]  84 326
[0]  85 330
[0]  86 334
[0]  53 206
[0]  73 284
[0]  85 332
[0] 100 392
[0]  55 216
[0]  57 224
[0]  68 268
[0]  98 388
[0]  95 377
[0]  69 275
[0]  93 371
[0]  90 360
[0]  88 353
[0]  73 293
[0]  74 298
[0] 100 403
[0]  97 391
[0]  79 320
[0]  95 385
[0]  50 203
[0]  67 273
[0]  67 273
[0]  74 302
[0]  94 384
[0]  76 311
[0]  85 350
[0]  59 243
[0]  95 393
[0]  65 269
[0]  62 258
[0]  85 354
[0]  70 292
[0]  65 272
[0]  73 306
[0]  70 294
[0]  80 337
[0]  96 405
[0]  48 203
[0]  73 310
[0]  88 374
[0]  61 260
[0]  76 324
[0]  76 325
[0]  74 317
[0]  79 339
[0]  58 249
[0]  78 335
[0]  89 383
[0]  87 375
[0]  50 216
[0]  78 337
[0]  65 282
[0]  63 274
[0]  89 388
[0]  47 205
[0]  99 432
[0]  84 367
[0]  61 268
[0] 100 440
[0]  80 354
[0]  65 288
