  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      74
ACCUMULATED PRIORITY: 196
EXECUTION TIME:       0.000147800
QTY PRI VAL
[2]  98 213
[0]  92 201
[0]  96 213
[0] 100 224
[0]  98 225
[0]  86 200
[0]  91 212
[0]  91 212
[0] 100 236
[0]  87 207
[0]  96 229
[0]  98 235
[0]  99 238
[0]  88 214
[0]  95 234
[0]  96 237
[0] 100 249
[0]  85 212
[0]  99 248
[0]  85 213
[0] 100 251
[0]  86 216
[0]  85 215
[0]  83 212
[0]  99 253
[0]  96 246
[0]  95 247
[0]  79 206
[0]  84 221
[0]  76 200
[0]  76 201
[0]  80 214
[0]  83 224
[0]  76 206
[0]  79 215
[0]  98 267
[0]  84 229
[0]  84 229
[0]  91 249
[0]  76 208
[0]  83 228
[0]  89 245
[0]  98 273
[0]  96 268
[0]  97 271
[0]  76 213
[0]  90 253
[0]  85 239
[0]  99 279
[0]  75 213
[0]  84 239
[0]  71 203
[0]  73 211
[0]  97 281
[0]  79 229
[0]  88 256
[0]  69 202
[0]  97 284
[0]  76 224
[0]  68 202
[0]  69 206
[0]  88 263
[0]  98 293
[0]  67 201
[0]  92 276
[0]  89 269
[0]  99 300
[0]  94 285
[0]  94 285
[0]  83 253
[0]  85 260
[0]  77 237
[0]  89 274
[0]  79 245
[0]  97 302
[0]  96 299
[0]  85 265
[0]  78 244
[0]  86 270
[0]  91 286
[0]  98 308
[0]  83 261
[0]  69 217
[0]  80 252
[0]  86 272
[0]  84 268
[0]  85 272
[0]  79 254
[0]  66 213
[0]  92 297
[0]  85 276
[0]  93 303
[0]  76 249
[0]  94 308
[0]  99 327
[0]  83 275
[0]  74 246
[0]  96 320
[0]  83 278
[0]  99 332
[0]  71 239
[0]  84 283
[0]  86 291
[0]  77 262
[0]  99 337
[0]  59 201
[0]  81 276
[0]  85 290
[0]  88 301
[0]  94 322
[0]  94 323
[0]  97 335
[0]  81 280
[0]  74 256
[0]  95 329
[0]  71 247
[0]  75 262
[0]  91 318
[0]  62 218
[0]  92 324
[0]  80 282
[0]  72 254
[0]  64 226
[0]  76 269
[0]  98 347
[0]  94 334
[0]  95 338
[0]  75 267
[0]  98 350
[0]  89 318
[0]  73 261
[0]  89 321
[0]  57 206
[0]  82 298
[0]  87 317
[0]  75 274
[0]  74 271
[0]  98 359
[0]  96 352
[0]  78 286
[0]  76 279
[0]  69 254
[0]  67 247
[0]  55 203
[0]  65 240
[0]  88 325
[0]  79 292
[0]  63 234
[0]  99 368
[0]  92 342
[0]  85 318
[0]  97 363
[0]  92 345
[0]  84 316
[0]  79 298
[0]  89 336
[0]  72 272
[0] 100 378
[0]  60 227
[0]  86 326
[0]  83 315
[0]  74 281
[0]  89 338
[0]  75 285
[0]  98 373
[0]  80 305
[0]  64 244
[0]  84 321
[0]  62 237
[0]  88 337
[0]  87 335
[0]  75 290
[0]  75 290
[0]  79 306
[0]  74 287
[0]  98 381
[0]  90 350
[0]  58 226
[0]  94 367
[0]  96 375
[0]  87 340
[0]  69 270
[0]  98 384
[0]  59 232
[0]  78 307
[0]  87 343
[0]  71 280
[0]  78 308
[0]  96 380
[0]  60 238
[0]  71 282
[0]  72 286
[0]  76 303
[0]  79 316
[0]  91 364
[0]  67 269
[0]  58 233
[0]  58 234
[0]  62 251
[0]  87 353
[0]  62 252
[0]  98 399
[0]  78 318
[0]  63 257
[0] 100 408
[0]  56 229
[0]  58 238
[0]  79 326
[0]  94 388
[0]  97 401
[0]  51 211
[0]  50 207
[0]  96 398
[0]  92 382
[0]  74 308
[0]  61 254
[0]  57 238
[0]  76 318
[0]  79 331
[0]  55 231
[0]  97 408
[0]  72 303
[0]  52 219
[0]  66 279
[0] 100 423
[0]  72 308
[0]  73 313
[0]  66 284
[0]  81 349
[0]  97 418
[0]  51 220
[0]  92 398
[0]  96 416
[0]  79 344
[0]  59 258
[0]  63 277
[0]  60 264
[0]  97 428
[0]  67 296
[0]  78 346
[0]  52 231
[0]  99 440
[0]  84 374
[0]  65 290
[0]  81 362
[0]  65 291
