  0   0   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      22
ACCUMULATED PRIORITY: 200
EXECUTION TIME:       0.397156600
QTY PRI VAL
[0]  99 214
[0]  95 206
[0]  98 216
[0]  99 223
[0]  94 215
[0]  94 215
[0]  98 229
[0]  85 201
[2] 100 239
[0]  93 228
[0]  99 244
[0]  90 222
[0]  98 242
[0]  89 220
[0]  92 228
[0]  98 246
[0]  87 219
[0]  86 219
[0]  94 242
[0]  94 242
[0]  93 240
[0]  95 247
[0]  78 203
[0]  92 240
[0]  86 226
[0]  92 242
[0]  84 221
[0]  81 216
[0]  85 231
[0]  75 206
[0] 100 275
[0]  97 268
[0]  75 208
[0]  80 223
[0]  87 244
[0]  96 271
[0]  74 210
[0]  94 268
[0]  76 218
[0]  98 283
[0]  87 253
[0]  96 280
[0]  97 283
[0]  99 289
[0]  98 287
[0]  90 264
[0]  90 267
[0]  98 292
[0]  80 240
[0]  77 232
[0]  92 280
[0]  76 233
[0]  88 270
[0]  96 295
[0]  67 206
[0] 100 309
[0]  86 266
[0]  83 257
[0]  84 261
[0]  96 300
[0]  84 263
[0]  84 263
[0]  97 305
[0]  73 230
[0]  98 311
[0]  80 254
[0]  80 255
[0]  89 285
[0] 100 322
[0]  71 229
[0]  81 262
[0]  80 259
[0]  79 256
[0]  78 253
[0]  67 218
[0] 100 327
[0]  90 295
[0]  97 319
[0]  70 231
[0]  78 258
[0]  73 242
[0]  96 319
[0]  68 226
[0]  79 263
[0]  71 237
[0]  99 331
[0]  99 331
[0]  74 248
[0]  78 262
[0]  96 324
[0]  96 326
[0]  82 279
[0]  97 332
[0]  66 226
[0]  66 226
[0]  83 286
[0]  91 315
[0]  64 222
[0]  66 229
[0]  80 278
[0]  63 219
[0]  93 324
[0]  64 223
[0]  80 279
[0]  79 277
[0]  69 242
[0]  98 344
[0]  90 316
[0]  90 317
[0]  59 208
[0]  59 208
[0] 100 354
[0]  99 352
[0]  89 318
[0]  99 354
[0]  95 340
[0]  69 247
[0]  81 290
[0]  98 351
[0]  71 257
[0]  64 233
[0]  62 226
[0]  93 339
[0]  82 299
[0]  85 310
[0]  83 303
[0]  87 318
[0]  75 275
[0]  72 265
[0]  97 358
[0]  95 351
[0]  90 333
[0]  91 337
[0]  90 334
[0]  90 334
[0]  59 219
[0]  65 242
[0]  87 324
[0]  81 304
[0]  82 308
[0]  83 312
[0]  83 312
[0]  97 365
[0]  64 241
[0]  90 339
[0]  87 328
[0]  80 302
[0]  95 359
[0]  95 359
[0]  90 342
[0]  80 305
[0]  66 253
[0]  85 327
[0]  81 312
[0]  95 366
[0]  78 301
[0] 100 387
[0]  89 345
[0]  87 338
[0]  66 257
[0]  58 226
[0]  79 308
[0]  81 316
[0]  88 344
[0]  73 286
[0]  69 272
[0]  88 348
[0]  72 285
[0]  82 325
[0]  85 337
[0]  91 361
[0]  64 257
[0]  96 386
[0]  90 362
[0]  89 358
[0]  90 365
[0]  84 341
[0]  89 362
[0]  82 334
[0]  57 233
[0]  86 352
[0]  74 304
[0]  53 218
[0]  86 354
[0]  75 309
[0]  86 355
[0]  58 240
[0]  57 236
[0]  60 249
[0]  99 412
[0]  67 280
[0]  72 301
[0]  53 222
[0]  51 214
[0]  66 277
[0]  99 416
[0]  88 370
[0]  56 236
[0]  88 371
[0]  58 245
[0]  51 216
[0]  55 233
[0]  54 229
[0]  85 361
[0]  81 345
[0]  49 209
[0]  94 401
[0]  94 401
[0]  94 402
[0]  88 377
[0]  63 270
[0]  82 352
[0]  64 275
[0]  86 370
[0]  84 362
[0]  80 345
[0]  78 337
[0]  97 421
[0]  76 330
[0]  84 366
[0]  79 346
[0]  73 320
[0]  85 373
[0]  50 221
[0]  69 305
[0]  54 239
[0]  60 266
[0]  92 408
[0]  55 244
[0]  55 244
[0]  93 414
[0]  52 232
[0]  73 326
[0]  90 402
[0]  85 380
[0]  53 237
[0]  97 434
[0]  78 349
[0]  46 206
[0]  87 390
[0]  60 269
[0]  79 355
[0]  83 373
[0]  84 378
[0]  87 392
[0]  70 317
