 50   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 4850
EXECUTION TIME:       0.000128400
QTY PRI VAL
[50]  97  10
[0]  85  10
[0]  88  11
[0]  90  12
[0]  82  11
[0]  95  14
[0]  81  12
[0]  67  10
[0]  73  11
[0]  78  12
[0]  83  13
[0]  74  12
[0]  67  11
[0]  67  12
[0]  60  11
[0]  80  15
[0]  63  12
[0]  88  17
[0]  62  12
[0]  82  16
[0]  81  16
[0]  98  20
[0]  73  15
[0]  85  18
[0]  98  21
[0]  91  20
[0]  45  10
[0]  89  20
[0]  97  22
[0]  65  15
[0]  92  22
[0]  91  22
[0]  66  16
[0]  45  11
[0]  98  24
[0]  91  23
[0] 100  27
[0]  73  20
[0]  91  25
[0]  99  28
[0]  60  17
[0]  56  16
[0]  84  24
[0]  56  16
[0]  49  14
[0]  58  17
[0]  64  19
[0]  90  27
[0]  70  21
[0]  43  13
[0]  32  10
[0]  78  25
[0]  71  23
[0]  90  30
[0]  85  29
[0]  79  27
[0]  84  29
[0]  66  23
[0]  83  29
[0]  95  34
[0]  47  17
[0]  47  17
[0]  47  17
[0]  91  33
[0]  66  24
[0]  67  25
[0]  99  37
[0]  58  22
[0]  34  13
[0]  97  38
[0]  48  19
[0]  53  21
[0]  37  15
[0]  69  28
[0]  64  26
[0]  59  24
[0]  78  32
[0]  51  21
[0]  34  14
[0]  77  32
[0]  55  23
[0]  45  19
[0]  52  22
[0]  61  26
[0]  88  38
[0]  69  30
[0]  92  40
[0]  85  37
[0]  96  42
[0]  86  38
[0]  79  35
[0]  81  36
[0]  53  24
[0]  99  45
[0]  33  15
[0]  44  20
[0]  41  19
[0]  56  26
[0]  32  15
[0]  67  33
[0]  79  39
[0]  22  11
[0]  54  27
[0]  97  49
[0]  27  14
[0]  77  40
[0]  65  34
[0]  86  45
[0]  40  21
[0]  51  27
[0]  98  53
[0]  99  54
[0]  97  53
[0]  73  40
[0]  93  51
[0]  27  15
[0]  77  43
[0]  84  47
[0]  48  27
[0]  30  17
[0]  91  52
[0]  64  37
[0]  72  42
[0]  96  56
[0]  71  42
[0]  50  30
[0]  70  42
[0]  93  56
[0]  81  49
[0]  79  48
[0]  75  46
[0]  60  37
[0]  82  51
[0]  82  51
[0]  82  51
[0]  32  20
[0]  30  19
[0]  58  37
[0]  97  62
[0]  86  55
[0]  81  52
[0]  76  49
[0]  62  40
[0]  93  60
[0]  63  41
[0]  67  44
[0]  73  48
[0]  76  50
[0]  36  24
[0]  21  14
[0]  84  56
[0]  55  37
[0]  65  44
[0]  84  57
[0]  91  62
[0]  68  47
[0]  26  18
[0]  49  34
[0]  63  44
[0]  60  42
[0]  20  14
[0]  84  59
[0]  99  70
[0]  86  61
[0]  86  61
[0]  35  25
[0]  95  68
[0]  58  42
[0]  53  39
[0]  48  36
[0]  80  60
[0]  99  76
[0]  69  53
[0]  95  73
[0]  96  74
[0]  84  65
[0]  77  60
[0]  96  75
[0]  33  26
[0]  48  38
[0]  97  77
[0]  93  74
[0]  35  28
[0]  98  79
[0]  62  50
[0]  42  34
[0]  21  17
[0]  80  65
[0]  64  52
[0]  34  28
[0]  42  35
[0]  68  57
[0]  45  38
[0]  39  33
[0]  35  30
[0]  58  50
[0]  83  72
[0]  31  27
[0]  56  49
[0]  49  43
[0]  90  79
[0] 100  88
[0]  69  61
[0]  36  32
[0]  18  16
[0]  90  81
[0]  55  50
[0]  11  10
[0]  60  55
[0]  49  45
[0]  80  74
[0] 100  93
[0]  44  41
[0]  46  43
[0]  78  73
[0]  82  77
[0]  99  93
[0]  69  65
[0]  87  82
[0]  96  91
[0]  25  24
[0]  50  48
[0]  80  77
[0]  27  26
[0]  87  84
[0]  71  69
[0]  75  73
[0]  49  48
[0]  99  99
[0]  94  94
[0]  89  89
[0]  23  23
[0] 100 100
[0]  20  20
[0]  36  36
[0]  70  70
[0]  78  79
[0]  63  64
[0]  93  95
[0]  38  39
[0]  72  74
[0]  97 100
[0]  88  91
[0]  74  78
[0]  73  77
[0]  70  74
