 50   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 4350
EXECUTION TIME:       0.014259300
QTY PRI VAL
[50]  87  10
[0]  96  12
[0]  98  13
[0]  89  12
[0]  95  14
[0]  88  13
[0]  98  15
[0]  76  13
[0]  75  13
[0]  86  15
[0]  85  15
[0]  56  10
[0]  89  16
[0]  80  15
[0]  79  15
[0]  98  20
[0]  98  20
[0]  88  18
[0]  94  20
[0]  47  10
[0]  93  20
[0]  69  15
[0]  69  15
[0]  50  11
[0]  95  21
[0]  81  18
[0]  72  16
[0]  66  15
[0]  79  18
[0]  83  19
[0]  95  22
[0]  72  17
[0]  88  21
[0]  96  23
[0]  62  15
[0]  49  12
[0]  88  22
[0]  42  11
[0]  95  25
[0]  71  19
[0]  78  21
[0]  78  21
[0]  85  23
[0]  48  13
[0]  84  23
[0]  90  25
[0]  61  17
[0]  64  18
[0]  96  28
[0]  91  27
[0]  57  17
[0]  77  23
[0]  93  28
[0]  63  19
[0]  99  31
[0]  67  21
[0]  50  16
[0]  78  25
[0]  33  11
[0]  63  21
[0]  56  19
[0]  78  27
[0]  51  18
[0]  82  29
[0]  90  32
[0]  81  29
[0]  36  13
[0]  96  35
[0]  87  32
[0]  76  28
[0]  78  29
[0]  88  33
[0]  94  36
[0]  73  28
[0]  93  36
[0]  62  24
[0]  67  26
[0]  64  25
[0]  96  38
[0]  70  28
[0]  41  17
[0]  31  13
[0]  69  29
[0]  52  22
[0]  92  40
[0]  80  35
[0]  92  41
[0]  60  27
[0]  60  27
[0]  60  27
[0]  76  35
[0]  48  23
[0]  98  47
[0]  75  36
[0]  84  41
[0]  43  21
[0]  47  23
[0]  99  49
[0]  76  38
[0]  50  25
[0]  32  16
[0]  42  21
[0]  81  41
[0]  84  43
[0]  74  38
[0]  64  33
[0]  80  43
[0]  48  26
[0]  96  52
[0]  33  18
[0]  95  52
[0]  82  45
[0]  98  54
[0]  52  29
[0]  59  33
[0]  80  45
[0]  96  55
[0]  68  39
[0]  54  31
[0]  97  57
[0]  99  59
[0]  92  55
[0]  65  39
[0]  61  37
[0]  87  53
[0]  82  50
[0]  82  50
[0]  50  31
[0]  98  61
[0]  69  43
[0]  72  45
[0]  43  27
[0]  27  17
[0]  60  38
[0]  47  30
[0]  72  46
[0]  72  46
[0]  59  38
[0]  90  58
[0]  55  36
[0]  96  63
[0]  94  62
[0]  56  37
[0]  57  38
[0]  75  50
[0]  72  48
[0]  73  49
[0]  58  39
[0]  31  21
[0]  47  32
[0]  41  28
[0]  98  67
[0]  38  26
[0]  82  57
[0]  89  62
[0]  93  65
[0]  80  56
[0]  77  55
[0]  67  48
[0]  89  64
[0]  48  35
[0]  37  27
[0] 100  73
[0]  87  64
[0]  53  39
[0]  54  40
[0]  43  32
[0]  95  71
[0]  80  60
[0]  52  39
[0]  72  54
[0]  63  48
[0]  91  70
[0] 100  77
[0]  87  67
[0]  22  17
[0]  99  77
[0]  95  74
[0]  78  61
[0]  62  49
[0]  34  27
[0]  68  54
[0]  83  66
[0]  91  73
[0]  79  64
[0]  56  46
[0]  74  62
[0]  31  26
[0]  70  59
[0]  91  77
[0]  68  58
[0]  75  64
[0]  70  60
[0]  95  82
[0]  82  71
[0]  97  84
[0]  76  66
[0]  69  60
[0]  95  83
[0]  95  83
[0]  90  79
[0]  91  80
[0]  65  58
[0]  56  50
[0]  57  51
[0]  68  61
[0]  68  62
[0]  37  34
[0]  50  46
[0]  88  81
[0]  55  51
[0]  29  27
[0]  48  45
[0]  33  31
[0]  50  47
[0]  89  84
[0]  54  51
[0]  91  86
[0]  75  71
[0]  76  72
[0]  95  91
[0]  72  70
[0]  85  83
[0] 100  98
[0]  80  79
[0]  83  82
[0]  85  84
[0]  91  90
[0]  49  49
[0]  34  34
[0]  63  63
[0]  99  99
[0]  73  73
[0]  90  90
[0]  95  96
[0]  84  85
[0]  73  74
[0]  67  68
[0]  54  55
[0]  47  48
[0]  67  69
[0]  80  83
[0]  97 101
[0]  44  46
[0]  88  92
[0]  73  77
