  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 71
EXECUTION TIME:       0.000010300
QTY PRI VAL
[2]  15 200
[0]  43 200
[0]  94 196
[0]  51 195
[0]  41 194
[0]  39 192
[0]  37 186
[0]  83 186
[0]  70 185
[0]  36 183
[0]  88 178
[0]  88 177
[0]  43 177
[0]  59 176
[0]  73 175
[0]  54 174
[0]  81 173
[0] 100 171
[0]  66 171
[0]  36 168
[0]  25 163
[0]  29 163
[0]  99 160
[0]  55 159
[0]  33 159
[0]  67 158
[0]  53 155
[0]  16 151
[0]  89 146
[0]  96 145
[0]  50 144
[0]  22 144
[0]  81 143
[0]  95 137
[0]  93 132
[0]  89 127
[0]  48 126
[0]  12 126
[0]  57 125
[0]  91 125
[0]  45 124
[0]  46 124
[0]  26 123
[0]  93 120
[0]  84 119
[0]  40 112
[0]  43 112
[0]  61 109
[0]  26 109
[0]  56 109
[0]  26 106
[0]  53 104
[1]  41 100
[0]  73  99
[0]  16  98
[0]  35  98
[0]  27  97
[0]  32  97
[0]  67  95
[0]  31  94
[0]  36  90
[0]  86  88
[0]  32  84
[0]  96  83
[0]  39  82
[0] 100  81
[0]  10  81
[0]  16  77
[0]  22  74
[0]  19  70
[0]  12  64
[0]  41  64
[0]  90  63
[0]  87  62
[0]  42  61
[0]  47  61
[0]  10  58
[0]  71  55
[0]  23  53
[0]  11  51
[0]  30  50
[0]  67  48
[0]  40  47
[0]  23  43
[0]  66  43
[0]  39  40
[0]  38  38
[0]  23  38
[0]  57  37
[0]  20  35
[0]  66  34
[0]  52  31
[0]  92  28
[0]  99  21
[0]  99  20
[0]  42  18
[0]  87  16
[0]  39  13
[0]  45  12
[0]  88  12
