 31   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      4
ACCUMULATED PRIORITY: 3100
EXECUTION TIME:       0.000115800
QTY PRI VAL
[31] 100  16
[0] 100 140
[0] 100  32
[0] 100 151
[0] 100  14
[0] 100 103
[0] 100  70
[0] 100  52
[0] 100 157
[0] 100  67
[0] 100  88
[0]  99  66
[0]  99 142
[0]  99  40
[0]  99 174
[0]  99  79
[0]  99 172
[0]  99  81
[0]  99 187
[0]  98 119
[0]  98  62
[0]  98  23
[0]  98  26
[0]  98 134
[0]  98 138
[0]  98  32
[0]  98  56
[0]  98  14
[0]  98  54
[0]  98 130
[0]  97 124
[0]  97 145
[0]  97 134
[0]  97 125
[0]  97  56
[0]  97  11
[0]  97  34
[0]  96 149
[0]  96 174
[0]  96 137
[0]  96 121
[0]  96  60
[0]  96 138
[0]  96 199
[0]  96  26
[0]  96 196
[0]  95  56
[0]  95  57
[0]  95  28
[0]  95 138
[0]  95 181
[0]  95 174
[0]  95  76
[0]  95 134
[0]  95 119
[0]  95  20
[0]  95  81
[0]  94 174
[0]  94 198
[0]  94 177
[0]  94 200
[0]  94 155
[0]  94 175
[0]  94 173
[0]  94 153
[0]  94  50
[0]  94  34
[0]  93 144
[0]  93 136
[0]  93  82
[0]  93  73
[0]  93  45
[0]  93 188
[0]  93  61
[0]  93 136
[0]  93 148
[0]  93  49
[0]  92 169
[0]  92 136
[0]  92  63
[0]  92  26
[0]  92  27
[0]  92 119
[0]  92 131
[0]  92  59
[0]  92  75
[0]  92 138
[0]  92 129
[0]  92  28
[0]  92  85
[0]  91  81
[0]  91 127
[0]  91  38
[0]  91  40
[0]  91 195
[0]  91 188
[0]  91  29
[0]  91 166
[0]  91 117
[0]  91 123
[0]  91 102
[0]  90  47
[0]  90 136
[0]  90  96
[0]  90  72
[0]  90  79
[0]  90 150
[0]  90 160
[0]  90 172
[0]  90  71
[0]  90 102
[0]  90 117
[0]  90  29
[0]  90 199
[0]  90 120
[0]  90  26
[0]  90  20
[0]  90 200
[0]  90 110
[0]  89  67
[0]  89 191
[0]  89  14
[0]  89  55
[0]  89 167
[0]  89 112
[0]  89  31
[0]  89 122
[0]  89 140
[0]  89 128
[0]  89 141
[0]  89  94
[0]  89 177
[0]  89  85
[0]  88 148
[0]  88  57
[0]  88 107
[0]  88 124
[0]  88  15
[0]  88 175
[0]  88  16
[0]  88  39
[0]  88 185
[0]  88  56
[0]  87 189
[0]  87  54
[0]  87  51
[0]  87 161
[0]  87  79
[0]  87 178
[0]  87  12
[0]  87  79
[0]  87 133
[0]  87 112
[0]  87 165
[0]  86  86
[0]  86 120
[0]  86  56
[0]  86  12
[0]  86 149
[0]  86  63
[0]  86 187
[0]  86  59
[0]  86  76
[0]  86 127
[0]  86 188
[0]  86 148
[0]  86 114
[0]  86  49
[0]  86  53
[0]  85 157
[0]  85  71
[0]  85 139
[0]  85 178
[0]  85 135
[0]  85 178
[0]  85  45
[0]  85 115
[0]  85  11
[0]  85  36
[0]  85 103
[0]  84 148
[0]  84  86
[0]  84 176
[0]  84  99
[0]  84 132
[0]  84 188
[0]  84 168
[0]  84 150
[0]  84 193
[0]  84 200
[0]  84 118
[0]  84 178
[0]  83 174
[0]  83  80
[0]  83  71
[0]  83  30
[0]  83 127
[0]  83  60
[0]  83 116
[0]  83  67
[0]  82 154
[0]  82  41
[0]  82  62
[0]  82 165
[0]  82 134
[0]  82  88
[0]  82  11
[0]  82  81
[0]  82  50
[0]  82  90
[0]  82 119
[0]  82  76
[0]  82 163
[0]  81 132
[0]  81 141
[0]  81 154
[0]  81  85
[0]  81  20
[0]  81 116
[0]  81  35
[0]  81 124
[0]  81 123
[0]  81 120
[0]  81  57
[0]  80 199
[0]  80 131
[0]  80 117
[0]  80 199
[0]  80 193
[0]  80  62
[0]  80 121
[0]  80  66
[0]  80 176
[0]  79  44
[0]  79 118
[0]  79  54
[0]  79 176
[0]  79  30
[0]  79 127
[0]  79  68
[0]  79  19
[0]  79  64
[0]  79  97
[0]  79  33
[0]  79 126
[0]  78 175
