 12   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      2
ACCUMULATED PRIORITY: 1299
EXECUTION TIME:       0.000108900
QTY PRI VAL
[12] 100  40
[0] 100 148
[0] 100 187
[0] 100  81
[0] 100  40
[0] 100  66
[0] 100 162
[0] 100 192
[0] 100  34
[0] 100 126
[0] 100  98
[0] 100  49
[0]  99 122
[0]  99 108
[0]  99  80
[0]  99 117
[0]  99  67
[0]  99 107
[0]  99 160
[1]  99  18
[0]  99 197
[0]  99  28
[0]  99 107
[0]  99  32
[0]  99 196
[0]  99  52
[0]  99  16
[0]  98 190
[0]  98 192
[0]  98  27
[0]  98 151
[0]  98  26
[0]  98 178
[0]  98 158
[0]  98  99
[0]  98 141
[0]  98  37
[0]  98 126
[0]  98  38
[0]  97  34
[0]  97 184
[0]  97 162
[0]  97 179
[0]  97 105
[0]  97  65
[0]  97 167
[0]  97  21
[0]  97 192
[0]  97 141
[0]  97  82
[0]  97 131
[0]  97  70
[0]  97 123
[0]  97 124
[0]  97  40
[0]  97  76
[0]  97  22
[0]  96  61
[0]  96 128
[0]  96 170
[0]  96 159
[0]  96  82
[0]  96  79
[0]  96 182
[0]  96  83
[0]  96 152
[0]  96  63
[0]  96  24
[0]  96 190
[0]  95 133
[0]  95  10
[0]  95 100
[0]  95 130
[0]  95  21
[0]  95  80
[0]  95 171
[0]  95  91
[0]  95 175
[0]  95  88
[0]  95 122
[0]  95 126
[0]  95  82
[0]  95  22
[0]  95 114
[0]  94  86
[0]  94  84
[0]  94  65
[0]  94 177
[0]  94  78
[0]  94  64
[0]  94  49
[0]  94 113
[0]  94 187
[0]  94  42
[0]  94 187
[0]  94  24
[0]  94 143
[0]  94 117
[0]  94 141
[0]  94 130
[0]  93 155
[0]  93 104
[0]  93 142
[0]  93 145
[0]  93  98
[0]  93  22
[0]  92 162
[0]  92 123
[0]  92  21
[0]  92 106
[0]  92 102
[0]  91 161
[0]  91 105
[0]  91 104
[0]  91 160
[0]  91  23
[0]  91  71
[0]  91 166
[0]  91  34
[0]  91 113
[0]  91 153
[0]  90  61
[0]  90  64
[0]  90  31
[0]  90  45
[0]  90 108
[0]  90  96
[0]  90 186
[0]  90  66
[0]  90 160
[0]  90 188
[0]  90 182
[0]  90  10
[0]  89 175
[0]  89 125
[0]  89  19
[0]  89 122
[0]  89  57
[0]  89 148
[0]  89 187
[0]  89 113
[0]  89  42
[0]  89  43
[0]  89 152
[0]  89 122
[0]  88 110
[0]  88 194
[0]  88 196
[0]  88  41
[0]  88 173
[0]  88  61
[0]  88 161
[0]  87  41
[0]  87 127
[0]  87 150
[0]  87 153
[0]  87  51
[0]  87  89
[0]  87 176
[0]  87 157
[0]  87  25
[0]  87 193
[0]  86 108
[0]  86 116
[0]  86  83
[0]  86 127
[0]  86 151
[0]  86 125
[0]  86  78
[0]  86  28
[0]  86  40
[0]  86  70
[0]  86  16
[0]  85  30
[0]  85  64
[0]  85  27
[0]  85 144
[0]  85  46
[0]  85  52
[0]  85  48
[0]  85 182
[0]  85  60
[0]  85 124
[0]  85 114
[0]  85 115
[0]  85 167
[0]  85  81
[0]  84  58
[0]  84 178
[0]  84 160
[0]  84  48
[0]  84 119
[0]  84  50
[0]  84 106
[0]  84  51
[0]  84 167
[0]  84  45
[0]  84 161
[0]  84 125
[0]  84 172
[0]  84  14
[0]  84 165
[0]  83 166
[0]  83 163
[0]  83 110
[0]  83 147
[0]  83 119
[0]  83  64
[0]  83 124
[0]  83  76
[0]  83 135
[0]  83 129
[0]  83 119
[0]  83  36
[0]  83 164
[0]  82 154
[0]  82 152
[0]  82 141
[0]  82 136
[0]  82  16
[0]  82 132
[0]  82 148
[0]  82 147
[0]  82 139
[0]  82  82
[0]  81  72
[0]  81  56
[0]  81 152
[0]  81  79
[0]  81  35
[0]  81  11
[0]  81 185
[0]  81  92
[0]  81  38
[0]  80 131
[0]  80  29
[0]  80  36
[0]  80 151
[0]  80  45
[0]  80 108
[0]  80  45
[0]  80  26
[0]  80  65
[0]  80 166
[0]  80 170
[0]  80  95
