  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      96
ACCUMULATED PRIORITY: 200
EXECUTION TIME:       0.000165600
QTY PRI VAL
[2] 100 202
[0]  92 209
[0]  91 207
[0]  99 226
[0]  97 224
[0]  90 208
[0]  97 226
[0]  99 234
[0]  98 233
[0]  88 211
[0]  83 200
[0]  89 217
[0]  85 208
[0]  91 224
[0]  91 225
[0]  94 241
[0]  93 239
[0]  93 239
[0]  78 201
[0]  98 253
[0]  88 231
[0]  81 213
[0]  90 237
[0]  86 230
[0]  86 230
[0]  80 214
[0]  98 263
[0]  93 253
[0]  98 270
[0]  95 263
[0]  82 229
[0]  79 225
[0]  75 215
[0]  73 210
[0]  98 283
[0]  84 243
[0]  81 235
[0]  84 244
[0]  76 221
[0]  94 274
[0]  90 263
[0]  92 272
[0]  74 220
[0]  80 239
[0]  88 264
[0]  71 213
[0]  95 288
[0]  86 261
[0]  73 223
[0]  83 254
[0]  91 279
[0]  94 290
[0]  91 281
[0] 100 310
[0]  76 236
[0]  66 205
[0]  84 261
[0]  88 275
[0]  78 244
[0]  99 310
[0]  98 309
[0]  91 287
[0]  71 225
[0]  92 294
[0]  94 303
[0]  89 287
[0]  78 252
[0]  91 297
[0]  83 272
[0]  62 204
[0]  85 280
[0]  88 290
[0]  87 287
[0]  97 320
[0]  89 294
[0]  64 212
[0]  76 252
[0]  97 323
[0]  97 323
[0]  97 324
[0]  93 311
[0]  73 245
[0]  77 259
[0]  66 222
[0]  60 202
[0]  86 290
[0]  88 297
[0]  91 308
[0]  83 281
[0]  66 224
[0]  67 228
[0]  84 287
[0]  87 299
[0]  82 282
[0]  93 323
[0]  76 264
[0]  69 240
[0]  89 311
[0]  75 263
[0]  72 253
[0]  87 306
[0]  93 328
[0]  89 316
[0]  90 320
[0]  61 218
[0]  85 304
[0]  64 229
[0]  79 283
[0]  98 352
[0]  84 302
[0] 100 360
[0]  82 296
[0]  94 340
[0] 100 364
[0]  87 318
[0]  82 300
[0]  82 300
[0]  57 209
[0]  60 220
[0]  66 242
[0] 100 368
[0]  97 357
[0]  88 324
[0]  76 280
[0]  81 299
[0]  90 333
[0]  81 300
[0]  78 289
[0]  95 352
[0]  95 352
[0]  55 204
[0]  80 297
[0]  98 365
[0]  83 310
[0]  75 281
[0]  79 296
[0]  61 229
[0]  97 366
[0]  93 351
[0]  84 318
[0]  77 292
[0]  83 315
[0]  56 213
[0]  57 217
[0] 100 381
[0]  69 263
[0]  99 378
[0] 100 383
[0]  62 238
[0]  82 315
[0]  61 235
[0]  69 266
[0]  56 216
[0]  78 301
[0]  71 274
[0]  64 248
[0]  68 264
[0]  89 346
[0]  91 355
[0]  52 203
[0]  73 285
[0]  55 215
[0]  69 270
[0]  86 337
[0]  99 389
[0]  80 315
[0]  70 276
[0]  56 221
[0]  86 340
[0]  67 265
[0]  98 388
[0]  76 301
[0]  85 337
[0]  89 353
[0]  66 262
[0]  71 282
[0]  98 390
[0]  53 211
[0]  77 307
[0]  88 351
[0]  63 252
[0]  87 348
[0]  99 400
[0]  88 356
[0]  72 292
[0]  89 361
[0]  56 228
[0]  98 399
[0]  55 224
[0]  95 387
[0]  53 216
[0]  89 364
[0]  80 328
[0]  58 238
[0]  57 234
[0]  85 349
[0]  63 259
[0]  61 251
[0]  97 400
[0] 100 413
[0]  77 319
[0]  54 224
[0]  52 216
[0]  84 349
[0]  67 279
[0]  76 318
[0]  92 385
[0]  74 310
[0]  84 352
[0]  57 239
[0]  58 245
[0]  96 406
[0]  61 258
[0]  98 415
[0]  80 339
[0]  80 339
[0]  77 329
[0]  91 389
[0]  98 419
[0]  72 308
[0]  58 249
[0]  58 249
[0]  70 301
[0]  76 327
[0]  74 320
[0]  86 372
[0]  88 381
[0]  92 400
[0]  79 344
[0]  67 292
[0]  64 279
[0]  80 349
[0]  82 358
[0]  71 310
[0]  93 407
[0] 100 438
[0]  97 425
[0]  86 377
[0]  93 408
[0]  92 404
[0]  46 202
[0]  80 352
[0]  47 208
[0]  94 417
[0]  50 222
[0]  61 271
