  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      52
ACCUMULATED PRIORITY: 190
EXECUTION TIME:       0.000011200
QTY PRI VAL
[2]  95 224
[0]  98 262
[0]  98 275
[0]  99 282
[0]  81 247
[0]  80 256
[0]  89 288
[0]  98 318
[0]  94 309
[0]  70 235
[0]  94 330
[0]  99 358
[0]  91 351
[0]  74 291
[0]  98 424
[0]  79 343
[0]  95 432
[0]  76 349
[0]  99 457
[0]  68 319
[0]  89 422
[0]  67 328
[0]  73 359
[0]  87 431
[0]  81 402
[0]  72 365
[0]  80 410
[0]  71 376
[0]  91 486
[0]  85 458
[0]  67 366
[0]  44 242
[0]  74 408
[0]  84 467
[0]  68 379
[0]  51 285
[0]  58 331
[0]  57 333
[0]  38 222
[0]  85 498
[0]  46 278
[0]  59 358
[0]  37 229
[0]  55 342
[0]  77 481
[0]  41 257
[0]  47 298
[0]  77 494
[0]  35 226
[0]  43 279
[0]  48 312
[0]  47 306
[0]  60 395
[0]  70 470
[0]  67 450
[0]  70 474
[0]  40 272
[0]  40 273
[0]  41 281
[0]  42 289
[0]  45 311
[0]  57 395
[0]  64 444
[0]  35 245
[0]  58 413
[0]  44 319
[0]  65 479
[0]  62 459
[0]  28 209
[0]  48 364
[0]  53 403
[0]  46 374
[0]  51 417
[0]  29 249
[0]  57 490
[0]  40 363
[0]  29 266
[0]  42 408
[0]  50 487
[0]  48 495
[0]  46 489
[0]  32 344
[0]  37 402
[0]  42 465
[0]  33 389
[0]  40 475
[0]  36 453
[0]  30 408
[0]  15 224
[0]  23 385
[0]  14 237
[0]  15 263
[0]  22 406
[0]  24 451
[0]  22 415
[0]  18 351
[0]  19 385
[0]  18 464
[0]  15 408
[0]  10 384
