  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      90
ACCUMULATED PRIORITY: 200
EXECUTION TIME:       0.718965600
QTY PRI VAL
[2] 100 205
[0]  97 205
[0]  91 201
[0]  90 203
[0]  88 200
[0]  98 225
[0] 100 230
[0]  90 207
[0]  94 217
[0]  93 215
[0] 100 235
[0]  93 220
[0]  96 229
[0]  91 220
[0]  99 240
[0]  96 235
[0]  84 206
[0]  95 233
[0]  90 221
[0]  92 227
[0]  99 245
[0]  98 245
[0]  88 220
[0]  83 209
[0]  86 217
[0]  86 217
[0]  82 207
[0]  90 230
[0]  95 243
[0]  81 208
[0]  99 255
[0]  96 248
[0]  94 244
[0]  83 219
[0]  78 206
[0]  79 209
[0] 100 267
[0]  95 254
[0] 100 269
[0]  97 261
[0]  83 224
[0]  94 254
[0]  94 257
[0]  80 219
[0]  84 231
[0]  99 275
[0]  97 270
[0]  90 253
[0] 100 282
[0]  78 220
[0]  90 254
[0]  76 215
[0]  71 201
[0]  92 261
[0]  92 263
[0]  93 266
[0]  92 264
[0]  89 257
[0]  92 268
[0]  98 286
[0]  75 219
[0]  69 202
[0]  83 243
[0]  84 246
[0]  90 265
[0]  91 270
[0]  81 241
[0] 100 299
[0]  77 231
[0]  85 256
[0]  68 205
[0]  94 284
[0]  77 233
[0]  75 227
[0]  66 200
[0]  80 243
[0]  77 235
[0]  88 270
[0]  87 268
[0]  97 299
[0]  82 253
[0]  69 213
[0]  73 226
[0]  88 273
[0]  78 242
[0]  85 264
[0]  99 308
[0]  70 219
[0]  74 232
[0]  86 271
[0]  79 249
[0]  95 300
[0] 100 316
[0]  86 273
[0]  84 267
[0]  87 277
[0]  65 207
[0]  90 288
[0]  66 212
[0]  94 302
[0]  70 225
[0] 100 322
[0]  99 319
[0]  70 226
[0]  91 297
[0]  80 262
[0]  76 249
[0]  89 292
[0]  64 211
[0]  80 264
[0]  94 311
[0] 100 332
[0]  87 289
[0]  99 330
[0]  78 261
[0]  60 201
[0]  94 315
[0]  84 282
[0]  64 215
[0]  64 215
[0]  74 249
[0]  60 202
[0]  92 310
[0]  63 213
[0]  90 306
[0]  70 238
[0]  67 228
[0]  65 222
[0]  91 311
[0]  95 325
[0]  81 278
[0]  91 313
[0]  93 320
[0]  58 200
[0]  97 337
[0]  61 213
[0]  70 245
[0]  62 217
[0]  74 259
[0]  90 315
[0]  87 305
[0]  85 298
[0]  86 302
[0]  84 296
[0]  70 247
[0]  90 318
[0]  95 336
[0]  81 287
[0]  91 323
[0]  60 214
[0]  92 329
[0]  86 308
[0]  97 348
[0]  71 255
[0]  56 202
[0]  89 322
[0]  83 301
[0]  99 360
[0]  86 315
[0]  58 213
[0]  74 274
[0]  96 356
[0]  79 293
[0]  68 253
[0]  74 277
[0]  90 337
[0]  99 371
[0]  84 315
[0]  68 256
[0]  98 369
[0] 100 377
[0]  82 310
[0]  97 367
[0]  74 280
[0]  77 292
[0]  78 296
[0]  84 319
[0]  66 251
[0]  54 206
[0]  99 378
[0]  95 363
[0]  92 352
[0]  93 356
[0]  84 322
[0]  99 380
[0]  72 277
[0]  79 304
[0]  56 216
[0]  78 301
[0]  90 348
[0]  85 329
[0]  72 279
[0]  52 203
[0]  73 286
[0]  63 247
[0]  80 315
[0]  51 201
[0]  59 233
[0]  67 265
[0]  91 360
[0]  81 321
[0]  56 222
[0] 100 398
[0]  81 323
[0]  81 323
[0]  83 331
[0]  90 359
[0]  89 357
[0]  74 297
[0]  80 322
[0]  99 399
[0]  94 379
[0]  91 367
[0]  64 259
[0]  68 276
[0]  79 321
[0]  91 371
[0]  49 201
[0]  86 353
[0]  55 227
[0]  86 355
[0]  74 306
[0]  84 348
[0]  70 290
[0]  51 212
[0]  95 395
[0]  66 277
[0]  69 290
[0]  67 282
[0]  77 325
[0]  75 317
[0]  89 377
[0]  50 212
[0]  49 208
[0]  69 293
[0]  60 255
[0]  69 294
[0]  78 333
[0]  77 330
[0]  66 283
[0]  58 249
[0]  87 374
[0]  96 413
[0]  86 370
[0]  59 254
[0]  68 293
[0]  87 375
[0]  95 410
[0]  79 341
[0]  70 303
[0]  54 234
[0]  98 425
[0]  56 243
[0]  92 400
[0]  77 335
[0]  89 388
[0]  56 245
[0]  71 311
[0]  66 290
[0]  69 304
[0]  66 291
[0]  83 367
[0]  97 430
[0]  99 439
[0]  97 431
[0]  92 409
[0]  46 205
[0]  48 214
[0]  96 428
[0]  82 366
[0]  72 322
[0]  82 367
[0]  63 282
[0]  50 224
[0]  86 387
[0]  48 216
[0]  79 356
[0]  67 302
[0]  99 447
[0]  79 358
[0]  69 313
[0]  94 428
[0]  97 442
[0]  91 415
[0]  67 306
[0]  94 430
[0]  73 334
[0]  59 270
[0]  55 252
[0]  54 248
[0]  62 285
[0]  83 382
[0]  91 419
[0]  77 355
[0]  78 360
[0]  65 300
[0]  55 254
[0]  80 370
[0]  82 380
[0]  83 385
[0]  77 359
[0]  81 378
[0]  72 336
[0]  55 257
[0]  83 388
[0]  91 426
[0]  84 394
[0]  62 291
[0]  86 404
[0]  77 362
[0]  91 428
[0] 100 471
[0]  53 250
[0]  85 401
[0]  89 421
[0]  80 379
[0] 100 474
[0]  54 256
[0]  72 342
[0]  89 423
[0]  95 453
[0]  87 415
[0]  73 349
[0]  98 469
[0]  77 369
[0]  83 398
[0]  75 360
[0]  76 365
[0]  87 418
[0]  80 385
[0]  81 390
[0]  83 400
[0]  85 411
[0]  74 358
[0]  63 305
[0]  49 238
[0]  72 350
[0]  98 477
[0]  46 224
[0]  54 263
[0]  50 244
[0]  78 381
[0]  71 347
[0]  65 318
[0]  71 348
[0]  82 403
[0]  83 408
[0]  79 389
[0]  55 271
[0]  69 340
[0]  71 350
[0]  71 351
[0]  71 352
[0]  55 273
[0]  95 472
[0]  95 472
[0]  79 393
[0]  53 264
[0]  57 285
[0]  74 370
[0]  42 210
[0]  98 490
[0]  93 467
[0]  97 488
[0]  77 388
[0]  50 252
[0]  57 288
[0]  93 470
[0]  91 460
[0]  91 460
[0]  56 284
[0]  56 284
[0]  85 433
[0]  59 301
[0]  73 373
[0]  63 322
[0]  70 360
[0]  61 314
[0]  40 206
[0]  52 269
[0]  78 404
[0]  93 482
[0]  52 270
[0]  61 317
[0]  65 338
[0]  66 344
[0]  47 246
[0]  46 242
[0]  69 364
[0]  57 301
[0]  87 460
[0]  66 349
[0]  71 376
