 45   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      5
ACCUMULATED PRIORITY: 4365
EXECUTION TIME:       0.000126600
QTY PRI VAL
[45]  97  11
[0]  99  12
[0]  86  11
[0]  93  12
[0]  97  14
[0]  66  10
[0]  75  12
[0]  62  10
[0]  92  15
[0]  65  11
[0]  92  16
[0]  89  16
[0]  76  14
[0]  91  18
[0]  65  13
[0]  87  18
[0]  60  13
[0] 100  22
[0]  68  15
[0]  75  17
[0]  83  19
[0]  78  18
[0]  87  21
[0]  59  15
[0]  68  18
[0]  49  13
[0]  86  23
[0]  78  21
[0]  40  11
[0]  68  19
[0]  64  18
[0]  77  22
[0]  87  25
[0]  73  21
[0]  97  28
[0]  76  22
[0]  51  15
[0]  73  22
[0]  63  19
[0]  76  23
[0]  59  18
[0]  49  15
[0]  42  13
[0]  41  13
[0]  66  21
[0]  83  27
[0]  55  18
[0]  37  13
[0]  96  34
[0]  87  31
[0]  53  19
[0]  77  28
[0]  90  33
[0]  81  30
[0]  80  30
[0]  32  12
[0]  53  20
[0]  93  36
[0]  90  35
[0]  92  36
[0]  70  28
[0]  66  27
[0]  78  33
[0]  66  28
[0] 100  43
[0]  62  27
[0]  89  39
[0]  57  25
[0]  86  38
[0]  43  19
[0]  51  23
[0]  73  33
[0]  26  12
[0]  99  46
[0]  51  24
[0]  72  34
[0]  55  26
[0]  78  37
[0]  84  40
[0]  50  24
[0]  35  17
[0]  43  21
[0]  94  46
[0]  94  46
[0]  49  24
[0]  67  33
[0]  91  45
[0]  93  46
[0]  58  29
[0]  62  31
[0]  54  27
[0]  82  41
[0]  90  45
[0]  71  36
[0]  65  33
[0]  43  22
[0]  72  37
[0]  56  29
[0]  63  33
[0]  21  11
[0]  43  23
[0]  28  15
[0]  67  36
[0]  85  46
[0]  46  25
[0] 100  55
[0]  49  27
[0]  93  52
[0]  78  44
[0]  69  39
[0]  91  52
[0]  56  32
[0]  92  53
[0]  59  34
[0]  71  41
[0]  76  44
[0]  31  18
[0]  29  17
[0]  68  40
[0] 100  59
[0]  79  47
[0]  84  50
[0]  92  55
[0] 100  60
[0]  65  39
[0]  40  24
[0]  53  32
[0]  96  58
[0]  74  45
[0] 100  61
[0]  73  45
[0]  45  28
[0]  72  45
[0]  96  60
[0]  73  46
[0]  46  29
[0]  19  12
[0]  68  43
[0]  36  23
[0]  61  39
[0]  86  55
[0]  84  54
[0]  37  24
[0]  69  45
[0]  91  60
[0]  65  43
[0]  18  12
[0]  91  61
[0]  80  54
[0]  62  42
[0]  56  38
[0]  85  58
[0]  38  26
[0]  96  66
[0]  46  32
[0]  97  68
[0]  93  66
[0]  60  43
[0]  51  37
[0]  88  64
[0]  96  70
[0]  26  19
[0]  49  36
[0]  27  20
[0]  48  36
[0]  64  48
[0]  28  21
[0]  28  21
[0]  61  46
[0]  54  41
[0]  84  64
[0]  21  16
[0]  76  58
[0]  89  68
[0]  13  10
[0]  97  75
[0]  84  65
[0]  45  35
[0]  83  65
[0]  37  29
[0]  74  58
[0]  84  66
[0]  79  63
[0]  45  36
[0]  45  36
[0]  92  74
[0]  73  59
[0]  86  70
[0]  72  59
[0]  62  51
[0]  34  28
[0]  68  56
[0]  53  44
[0]  72  60
[0]  36  30
[0]  49  41
[0]  74  62
[0]  96  81
[0]  27  23
[0]  76  65
[0]  83  71
[0]  28  24
[0]  77  66
[0]  86  74
[0]  58  50
[0]  90  79
[0]  88  78
[0]  88  78
[0]  64  57
[0]  59  53
[0]  69  62
[0]  81  73
[0]  33  30
[0] 100  92
[0]  84  78
[0]  57  53
[0]  86  80
[0]  59  55
[0]  74  69
[0]  51  48
[0]  60  57
[0]  62  59
[0]  71  68
[0]  67  65
[0]  70  68
[0]  36  35
[0]  78  76
[0]  41  40
[0]  83  81
[0]  20  20
[0]  80  80
[0]  76  76
[0]  95  96
[0]  84  85
[0]  47  48
[0]  78  81
[0]  76  79
[0]  75  78
[0] 100 104
[0]  49  51
[0]  96 100
[0]  80  84
[0]  59  62
[0]  95 100
[0]  19  20
[0]  46  49
