  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      80
ACCUMULATED PRIORITY: 192
EXECUTION TIME:       0.000012400
QTY PRI VAL
[2]  96 210
[0] 100 237
[0]  89 223
[0]  91 244
[0]  82 240
[0]  78 234
[0]  88 264
[0]  96 296
[0]  94 310
[0]  68 229
[0]  95 324
[0]  72 253
[0]  85 309
[0]  67 245
[0]  70 258
[0]  82 303
[0]  91 346
[0]  61 243
[0]  80 331
[0] 100 415
[0]  82 341
[0]  99 414
[0]  81 339
[0]  80 338
[0]  50 228
[0]  96 439
[0]  80 373
[0]  43 201
[0]  62 296
[0]  98 470
[0]  49 238
[0]  82 399
[0]  94 482
[0]  58 299
[0]  69 363
[0]  84 445
[0]  58 308
[0]  84 450
[0]  37 201
[0]  67 379
[0]  77 437
[0]  61 357
[0]  80 469
[0]  83 487
[0]  72 430
[0]  81 490
[0]  49 303
[0]  79 492
[0]  61 380
[0]  71 445
[0]  68 433
[0]  45 288
[0]  34 218
[0]  48 311
[0]  65 438
[0]  42 286
[0]  47 328
[0]  34 248
[0]  38 288
[0]  32 247
[0]  45 351
[0]  62 491
[0]  52 414
[0]  54 434
[0]  58 485
[0]  48 425
[0]  46 409
[0]  52 471
[0]  54 491
[0]  42 389
[0]  50 471
[0]  25 244
[0]  27 264
[0]  40 399
[0]  31 310
[0]  43 438
[0]  41 427
[0]  28 293
[0]  30 326
[0]  43 469
[0]  19 229
[0]  32 388
[0]  31 376
[0]  35 427
[0]  18 222
[0]  29 385
[0]  26 383
[0]  15 228
[0]  30 498
[0]  21 379
[0]  15 331
[0]  13 316
[0]  19 472
[0]  15 373
[0]  13 343
[0]  17 452
[0]  10 276
[0]  10 323
[0]  13 478
[0]  10 404
