  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      50
ACCUMULATED PRIORITY: 198
EXECUTION TIME:       0.000022000
QTY PRI VAL
[2]  99 225
[0]  93 227
[0]  96 263
[0]  93 265
[0]  76 219
[0]  90 263
[0]  98 292
[0]  84 256
[0]  74 233
[0]  75 249
[0]  71 242
[0]  80 273
[0]  98 337
[0]  93 329
[0]  67 238
[0]  68 246
[0]  77 288
[0]  64 250
[0]  97 395
[0]  65 277
[0]  49 213
[0]  69 300
[0]  63 276
[0]  71 313
[0]  66 297
[0]  68 315
[0]  79 366
[0]  88 431
[0]  55 275
[0]  81 409
[0]  86 447
[0]  75 399
[0]  56 298
[0]  60 324
[0]  50 278
[0]  59 333
[0]  38 218
[0]  47 274
[0]  84 492
[0]  63 370
[0]  76 447
[0]  42 249
[0]  77 461
[0]  64 386
[0]  72 442
[0]  68 428
[0]  74 476
[0]  50 325
[0]  51 338
[0]  43 286
[0]  51 340
[0]  67 450
[0]  48 330
[0]  46 322
[0]  64 453
[0]  43 305
[0]  54 385
[0]  61 437
[0]  55 395
[0]  62 455
[0]  43 324
[0]  54 409
[0]  26 202
[0]  53 418
[0]  36 295
[0]  43 361
[0]  56 472
[0]  45 391
[0]  31 277
[0]  38 343
[0]  43 390
[0]  47 470
[0]  22 240
[0]  39 449
[0]  18 210
[0]  39 462
[0]  38 455
[0]  21 261
[0]  38 477
[0]  23 304
[0]  26 351
[0]  15 206
[0]  26 367
[0]  21 298
[0]  21 299
[0]  32 456
[0]  31 464
[0]  23 381
[0]  21 349
[0]  26 446
[0]  24 425
[0]  24 449
[0]  16 320
[0]  18 365
[0]  22 478
[0]  17 391
[0]  10 265
[0]  10 307
[0]  12 408
[0]  10 490
