  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      98
ACCUMULATED PRIORITY: 170
EXECUTION TIME:       0.000010500
QTY PRI VAL
[2]  85 201
[0]  91 226
[0] 100 263
[0]  81 223
[0]  93 259
[0]  90 261
[0]  87 278
[0]  89 287
[0]  67 219
[0]  97 333
[0]  92 326
[0]  92 335
[0]  73 268
[0]  94 349
[0]  93 348
[0]  86 325
[0]  53 201
[0]  99 383
[0]  93 361
[0]  74 288
[0]  87 342
[0] 100 403
[0]  84 341
[0]  90 371
[0]  93 385
[0]  73 303
[0]  78 330
[0]  73 321
[0]  58 256
[0]  87 392
[0]  94 438
[0]  96 448
[0]  50 249
[0]  85 429
[0]  63 319
[0]  69 350
[0]  65 336
[0]  71 371
[0]  38 200
[0]  48 255
[0]  78 415
[0]  52 284
[0]  88 487
[0]  69 411
[0]  38 230
[0]  50 317
[0]  37 235
[0]  58 380
[0]  41 277
[0]  43 292
[0]  69 484
[0]  50 352
[0]  67 477
[0]  64 456
[0]  39 283
[0]  58 438
[0]  43 343
[0]  55 439
[0]  25 202
[0]  30 244
[0]  44 360
[0]  39 324
[0]  48 411
[0]  51 443
[0]  26 226
[0]  56 491
[0]  34 304
[0]  46 442
[0]  25 243
[0]  19 200
[0]  43 459
[0]  36 408
[0]  43 493
[0]  29 333
[0]  29 350
[0]  37 453
[0]  32 399
[0]  34 451
[0]  20 286
[0]  31 467
[0]  30 454
[0]  23 363
[0]  23 365
[0]  26 414
[0]  14 227
[0]  22 372
[0]  28 487
[0]  17 328
[0]  25 487
[0]  12 245
[0]  17 354
[0]  21 456
[0]  15 338
[0]  13 304
[0]  19 471
[0]  16 411
[0]  18 471
[0]  15 428
[0]  14 441
[0]  12 412
