 50   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 4450
EXECUTION TIME:       0.000130200
QTY PRI VAL
[50]  89  10
[0]  97  12
[0]  97  13
[0]  77  11
[0]  93  15
[0]  74  12
[0]  73  12
[0]  90  15
[0]  64  11
[0]  80  14
[0]  99  18
[0]  54  10
[0]  93  18
[0]  97  20
[0]  71  15
[0]  94  20
[0]  61  13
[0]  75  16
[0]  83  18
[0]  78  17
[0]  63  14
[0]  57  13
[0]  78  18
[0]  99  23
[0]  64  15
[0]  90  22
[0]  81  20
[0]  87  22
[0]  75  19
[0]  71  18
[0]  86  22
[0] 100  26
[0]  61  16
[0]  80  21
[0]  57  15
[0]  90  24
[0]  96  26
[0]  81  22
[0]  64  18
[0]  63  18
[0]  92  27
[0]  51  15
[0]  99  30
[0] 100  32
[0]  74  24
[0]  86  28
[0]  86  28
[0]  64  21
[0]  79  26
[0]  72  24
[0]  48  16
[0]  51  17
[0]  74  25
[0]  99  34
[0]  66  23
[0]  83  29
[0]  71  25
[0]  72  26
[0]  47  17
[0]  60  22
[0]  27  10
[0]  89  33
[0]  72  27
[0]  26  10
[0]  82  32
[0]  80  32
[0]  25  10
[0]  89  36
[0]  79  32
[0]  49  20
[0]  78  32
[0]  87  36
[0]  94  39
[0]  42  18
[0]  93  40
[0]  98  43
[0]  41  18
[0]  90  40
[0]  38  17
[0]  29  13
[0]  49  22
[0]  40  18
[0]  64  29
[0]  98  45
[0]  84  39
[0]  45  21
[0]  92  43
[0]  66  31
[0]  72  34
[0]  56  27
[0]  78  38
[0]  63  31
[0]  65  32
[0]  65  32
[0]  87  43
[0]  87  43
[0]  36  18
[0]  36  18
[0]  65  33
[0]  57  29
[0]  54  28
[0]  76  40
[0]  57  30
[0]  75  40
[0]  60  32
[0]  95  51
[0]  65  35
[0] 100  54
[0]  74  40
[0]  37  20
[0]  22  12
[0]  56  31
[0]  72  40
[0]  75  42
[0]  75  42
[0]  32  18
[0]  94  53
[0]  94  53
[0]  39  22
[0]  62  35
[0]  72  41
[0]  70  40
[0]  55  32
[0]  89  52
[0]  65  38
[0]  75  44
[0]  73  43
[0]  83  49
[0]  88  52
[0]  54  32
[0]  99  59
[0]  52  31
[0]  83  50
[0]  43  26
[0]  69  43
[0]  59  37
[0]  38  24
[0]  90  57
[0]  33  21
[0]  58  37
[0]  58  37
[0]  42  27
[0]  87  57
[0]  85  56
[0]  78  52
[0]  96  64
[0]  93  62
[0]  42  28
[0]  73  49
[0]  96  65
[0]  91  62
[0]  88  60
[0]  66  45
[0]  41  28
[0]  80  55
[0]  65  45
[0]  26  18
[0]  50  35
[0]  55  39
[0]  77  55
[0]  84  60
[0]  81  58
[0]  57  41
[0]  25  18
[0]  72  52
[0]  73  53
[0]  95  69
[0]  70  51
[0]  82  60
[0]  64  47
[0]  42  31
[0]  69  51
[0]  54  40
[0]  27  20
[0]  98  73
[0]  92  69
[0]  68  51
[0]  65  49
[0]  49  37
[0]  77  59
[0]  60  46
[0]  43  33
[0]  83  64
[0]  22  17
[0]  42  33
[0] 100  79
[0]  53  42
[0]  66  53
[0]  52  42
[0]  16  13
[0]  96  79
[0]  93  77
[0]  76  63
[0]  89  74
[0]  89  74
[0]  84  70
[0]  30  25
[0]  74  62
[0]  25  21
[0]  19  16
[0]  76  64
[0]  45  38
[0]  97  82
[0]  65  55
[0]  20  17
[0]  74  63
[0]  85  73
[0]  80  69
[0]  95  82
[0]  37  32
[0]  53  46
[0]  91  79
[0]  31  27
[0]  47  41
[0]  89  78
[0]  98  86
[0]  50  44
[0]  60  53
[0]  44  39
[0]  44  39
[0]  85  76
[0]  19  17
[0]  67  60
[0]  96  86
[0]  78  70
[0]  70  63
[0]  61  55
[0]  31  28
[0]  22  20
[0]  48  44
[0]  74  68
[0]  26  24
[0]  41  38
[0]  83  77
[0]  97  90
[0]  42  39
[0]  59  55
[0]  60  56
[0]  91  85
[0]  31  29
[0]  86  81
[0]  21  20
[0]  88  84
[0]  79  76
[0]  82  79
[0]  81  79
