  1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 90
EXECUTION TIME:       0.000010000
QTY PRI VAL
[1]  90 500
[0]  97 495
[0]  43 492
[0]  50 483
[0]  23 482
[0]  58 479
[0]  36 467
[0]  33 466
[0]  48 457
[0]  50 456
[0]  36 453
[0]  17 450
[0]  24 448
[0]  46 442
[0]  72 436
[0]  73 434
[0]  76 432
[0]  47 432
[0]  96 432
[0]  78 431
[0]  12 427
[0]  73 414
[0]  65 412
[0]  78 409
[0]  69 407
[0]  10 404
[0]  73 399
[0]  68 396
[0]  32 395
[0]  81 392
[0]  64 390
[0]  75 386
[0]  36 386
[0]  40 385
[0]  14 380
[0]  89 370
[0]  81 369
[0]  34 366
[0]  76 362
[0]  99 362
[0]  54 358
[0]  30 356
[0]  99 351
[0]  95 351
[0]  29 348
[0]  83 346
[0]  19 341
[0]  93 340
[0]  90 338
[0]  48 335
[0]  26 335
[0]  48 335
[0]  65 330
[0]  63 325
[0]  45 325
[0]  22 322
[0]  94 322
[0]  41 321
[0]  85 319
[0]  77 316
[0]  59 315
[0]  16 313
[0]  83 311
[0]  39 310
[0]  57 308
[0]  38 307
[0]  36 302
[0] 100 292
[0]  86 288
[0]  18 287
[0]  91 285
[0]  44 284
[0]  75 275
[0]  83 268
[0]  36 266
[0]  90 265
[0]  77 265
[0]  53 263
[0]  13 262
[0]  53 261
[0]  43 248
[0]  58 244
[0]  69 243
[0]  65 243
[0]  71 242
[0]  90 242
[0]  64 239
[0]  29 235
[0]  12 230
[0]  33 229
[0]  11 228
[0]  25 227
[0]  55 226
[0]  43 225
[0]  12 225
[0] 100 219
[0]  94 219
[0]  26 219
[0]  45 210
[0]  59 204
