  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      76
ACCUMULATED PRIORITY: 196
EXECUTION TIME:       0.000128300
QTY PRI VAL
[2]  98 212
[0]  91 201
[0]  90 200
[0]  92 209
[0]  97 227
[0]  90 212
[0]  97 235
[0]  87 211
[0]  89 218
[0]  98 244
[0]  80 200
[0]  88 222
[0]  89 225
[0]  83 211
[0]  91 233
[0]  80 206
[0]  78 201
[0]  77 201
[0]  88 230
[0]  92 241
[0]  96 253
[0]  96 253
[0]  87 233
[0]  76 204
[0]  77 207
[0]  97 263
[0]  87 237
[0]  98 267
[0]  95 259
[0]  75 206
[0]  97 269
[0]  92 256
[0]  81 226
[0]  90 252
[0]  87 244
[0]  83 234
[0]  87 246
[0]  99 280
[0]  95 269
[0]  85 242
[0]  93 265
[0]  90 257
[0]  95 274
[0]  95 274
[0]  78 226
[0] 100 290
[0]  89 260
[0]  99 290
[0]  81 238
[0]  87 258
[0]  85 253
[0]  93 278
[0]  73 219
[0]  90 271
[0]  88 265
[0]  87 262
[0]  83 250
[0]  69 208
[0]  90 272
[0]  79 240
[0]  99 301
[0] 100 305
[0]  76 232
[0]  95 292
[0]  71 219
[0]  82 255
[0] 100 311
[0]  81 252
[0]  65 203
[0]  76 240
[0]  82 259
[0]  73 231
[0]  77 244
[0]  71 225
[0]  85 270
[0]  75 240
[0]  94 302
[0]  97 312
[0]  83 267
[0] 100 322
[0]  89 287
[0]  66 213
[0]  95 307
[0]  82 265
[0]  66 214
[0]  82 266
[0]  81 263
[0]  96 312
[0]  70 228
[0]  94 309
[0]  89 294
[0]  84 278
[0]  65 216
[0]  98 328
[0]  69 231
[0]  93 313
[0]  95 321
[0]  84 284
[0]  81 274
[0]  83 281
[0]  66 224
[0]  98 333
[0]  70 238
[0]  61 208
[0]  92 314
[0]  82 280
[0]  64 219
[0]  61 209
[0]  75 257
[0]  67 230
[0]  74 255
[0]  64 222
[0]  81 282
[0]  88 307
[0]  87 304
[0]  97 339
[0]  84 294
[0]  68 239
[0]  93 327
[0]  68 240
[0]  75 265
[0]  60 212
[0]  83 294
[0]  90 319
[0]  64 227
[0]  76 270
[0]  74 264
[0]  86 307
[0]  91 325
[0]  89 318
[0]  91 326
[0]  60 215
[0]  98 352
[0]  92 331
[0] 100 361
[0]  94 340
[0]  89 322
[0]  97 352
[0]  94 342
[0]  94 344
[0]  98 359
[0]  67 246
[0]  58 213
[0]  84 309
[0]  95 350
[0]  87 321
[0]  72 266
[0] 100 372
[0]  62 231
[0]  72 269
[0]  58 217
[0]  96 360
[0]  87 327
[0]  75 282
[0]  56 211
[0]  53 200
[0]  80 302
[0]  60 227
[0]  61 231
[0]  99 375
[0]  88 335
[0]  79 301
[0]  54 206
[0]  61 233
[0]  92 352
[0]  59 226
[0]  95 364
[0]  85 326
[0]  79 303
[0]  99 380
[0]  62 238
[0]  83 319
[0]  90 346
[0]  91 350
[0]  61 236
[0]  70 271
[0]  72 281
[0]  66 258
[0]  88 346
[0]  75 295
[0]  62 244
[0]  91 360
[0]  95 376
[0]  53 210
[0]  88 350
[0]  88 350
[0]  65 259
[0]  68 271
[0]  55 220
[0]  56 224
[0]  75 301
[0]  99 398
[0]  69 278
[0]  98 395
[0]  64 259
[0]  85 344
[0]  78 317
[0]  75 305
[0]  82 334
[0]  87 355
[0]  89 364
[0]  94 385
[0]  93 381
[0]  59 243
[0]  83 342
[0]  99 408
[0]  66 272
[0]  66 272
[0]  90 371
[0]  55 227
[0]  74 306
[0]  96 397
[0] 100 416
[0]  67 279
[0]  54 225
[0]  95 397
[0]  93 389
[0]  57 239
[0]  98 411
[0]  54 227
[0]  57 240
[0]  60 253
[0]  73 308
[0]  83 351
[0]  74 313
[0]  94 398
[0] 100 424
[0] 100 424
[0]  92 391
[0]  84 357
[0]  86 366
[0]  68 290
[0]  78 333
[0]  77 329
[0]  83 355
[0]  72 308
[0]  79 339
[0]  88 378
[0]  92 396
[0]  58 251
[0]  61 264
[0]  97 421
[0]  78 339
[0]  88 383
[0]  99 431
[0]  76 331
