  3   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      9
ACCUMULATED PRIORITY: 500
EXECUTION TIME:       0.000108500
QTY PRI VAL
[3] 100 128
[0] 100 139
[0] 100 173
[0] 100 142
[1] 100  84
[1] 100  23
[0] 100  54
[0] 100 128
[0] 100  99
[0] 100  56
[0] 100 176
[0] 100 116
[0] 100 146
[0]  99 105
[0]  99 140
[0]  99 121
[0]  99 135
[0]  99  38
[0]  99  94
[0]  99  30
[0]  99 200
[0]  99 186
[0]  99 145
[0]  99 108
[0]  98  89
[0]  98  93
[0]  98  53
[0]  98 190
[0]  98 118
[0]  98 191
[0]  98 102
[0]  98  33
[0]  98  22
[0]  98  22
[0]  98 194
[0]  98  87
[0]  97 142
[0]  97 198
[0]  97 182
[0]  97 196
[0]  97 133
[0]  96  38
[0]  96 172
[0]  96 147
[0]  96  12
[0]  96 118
[0]  96  93
[0]  96  47
[0]  96 189
[0]  95 112
[0]  95 175
[0]  95  71
[0]  95 196
[0]  95  17
[0]  95 133
[0]  95  73
[0]  95  92
[0]  95  25
[0]  95 184
[0]  95 101
[0]  94 106
[0]  94  40
[0]  94 187
[0]  94  58
[0]  94 102
[0]  94  89
[0]  94  46
[0]  94 105
[0]  94  78
[0]  94  60
[0]  94  78
[0]  94 190
[0]  94  11
[0]  93  55
[0]  93 155
[0]  93 184
[0]  93  87
[0]  93 142
[0]  93  27
[0]  93  26
[0]  93 193
[0]  93 132
[0]  93  54
[0]  93  99
[0]  93  33
[0]  93 177
[0]  93  40
[0]  92 181
[0]  92 130
[0]  92 199
[0]  92  38
[0]  92 109
[0]  92  67
[0]  92  24
[0]  92 146
[0]  92  87
[0]  92 173
[0]  92 186
[0]  92 166
[0]  91  13
[0]  91  83
[0]  91  90
[0]  91  88
[0]  91 132
[0]  91 178
[0]  91 172
[0]  91  34
[0]  91 107
[0]  91 129
[0]  91  44
[0]  91  38
[0]  91  26
[0]  91 136
[0]  90 115
[0]  90 106
[0]  90  17
[0]  90 124
[0]  90 199
[0]  90 130
[0]  90 100
[0]  90 131
[0]  90 144
[0]  90 117
[0]  90 170
[0]  90  13
[0]  89 186
[0]  89  73
[0]  89  98
[0]  89 139
[0]  89  85
[0]  89 183
[0]  89  31
[0]  89  67
[0]  89 198
[0]  89 198
[0]  88 166
[0]  88  95
[0]  88 131
[0]  88 175
[0]  88 174
[0]  88  80
[0]  88 125
[0]  88 109
[0]  88 101
[0]  88  96
[0]  88  27
[0]  88  51
[0]  88  40
[0]  88  27
[0]  88  38
[0]  88  16
[0]  88  51
[0]  88  50
[0]  87  65
[0]  87  12
[0]  87  17
[0]  87 187
[0]  87 180
[0]  87 182
[0]  87  49
[0]  87 183
[0]  87 182
[0]  87 196
[0]  87 126
[0]  87  17
[0]  87 117
[0]  86 114
[0]  86 101
[0]  86  56
[0]  86 176
[0]  86 157
[0]  86  86
[0]  86  15
[0]  86 165
[0]  85  63
[0]  85  59
[0]  85 129
[0]  85 183
[0]  85  97
[0]  85 149
[0]  85 199
[0]  85 107
[0]  85 191
[0]  85 180
[0]  85 187
[0]  85 154
[0]  84 157
[0]  84 112
[0]  84 108
[0]  84  40
[0]  84 153
[0]  84 182
[0]  84 154
[0]  83  33
[0]  83 120
[0]  83  33
[0]  83  88
[0]  83 115
[0]  83  82
[0]  83 175
[0]  83 173
[0]  83  30
[0]  83 190
[0]  83 170
[0]  83  93
[0]  83  97
[0]  83 100
[0]  82  23
[0]  82 171
[0]  82  33
[0]  82 170
[0]  82 159
[0]  82 129
[0]  82  28
[0]  82  43
[0]  82 150
[0]  82 180
[0]  81 180
[0]  81 173
[0]  81 155
[0]  81 131
[0]  81 118
[0]  81  20
[0]  81  21
[0]  81  52
[0]  81  36
[0]  81 174
[0]  81 147
[0]  80  49
[0]  80  98
[0]  80 147
[0]  80 182
[0]  80 182
[0]  80  78
[0]  80 160
[0]  80 170
[0]  80  24
[0]  79  17
[0]  79  45
[0]  79  27
[0]  79  93
[0]  79 150
[0]  79 136
[0]  79 133
[0]  78  64
[0]  78 138
