 50   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 4800
EXECUTION TIME:       0.014901500
QTY PRI VAL
[50]  96  10
[0] 100  11
[0]  90  10
[0]  96  11
[0]  97  13
[0]  93  13
[0]  77  11
[0]  89  13
[0]  83  13
[0]  92  15
[0]  67  11
[0]  85  15
[0]  79  14
[0]  73  13
[0]  56  10
[0]  64  12
[0]  73  14
[0]  78  15
[0]  62  12
[0]  98  19
[0]  69  14
[0]  47  10
[0]  75  16
[0]  93  20
[0]  45  10
[0]  63  14
[0]  66  15
[0]  82  19
[0]  98  23
[0]  42  10
[0]  53  13
[0]  68  17
[0]  76  19
[0]  68  17
[0]  83  21
[0]  39  10
[0]  99  26
[0]  53  14
[0]  94  25
[0]  99  27
[0]  64  18
[0]  98  28
[0]  76  22
[0]  48  14
[0]  89  26
[0]  58  17
[0]  33  10
[0]  33  10
[0]  75  23
[0]  95  30
[0]  98  31
[0]  94  30
[0]  81  26
[0]  34  11
[0]  71  23
[0]  83  27
[0]  55  18
[0]  61  20
[0]  67  22
[0]  66  22
[0]  71  24
[0]  84  29
[0]  69  24
[0]  57  20
[0]  28  10
[0]  36  13
[0]  80  29
[0]  71  26
[0]  65  24
[0]  97  36
[0]  91  34
[0]  79  30
[0]  68  26
[0]  95  37
[0]  73  29
[0]  83  33
[0]  35  14
[0]  97  39
[0]  42  17
[0]  88  36
[0]  61  25
[0]  73  30
[0]  92  38
[0]  98  41
[0]  26  11
[0]  30  13
[0]  89  39
[0]  43  19
[0]  66  30
[0]  77  35
[0]  87  40
[0]  97  45
[0]  90  42
[0]  32  15
[0]  93  44
[0]  59  28
[0]  21  10
[0]  90  44
[0]  98  48
[0]  67  33
[0]  67  33
[0]  73  36
[0]  89  44
[0]  96  48
[0]  42  21
[0]  58  29
[0]  61  31
[0]  95  49
[0]  91  47
[0]  89  46
[0]  83  43
[0] 100  52
[0]  42  22
[0]  89  47
[0]  89  47
[0] 100  53
[0]  66  35
[0]  98  52
[0]  88  47
[0]  43  23
[0]  28  15
[0]  50  27
[0]  98  53
[0]  62  34
[0]  91  50
[0]  95  53
[0]  59  33
[0]  75  43
[0]  73  42
[0]  45  26
[0]  90  52
[0]  84  49
[0]  95  56
[0]  88  52
[0]  50  30
[0]  84  51
[0]  51  31
[0]  46  28
[0]  62  38
[0]  83  51
[0]  78  48
[0]  70  44
[0] 100  63
[0]  73  46
[0]  76  48
[0]  42  27
[0]  76  49
[0]  54  35
[0]  95  62
[0]  78  51
[0]  81  53
[0]  78  52
[0]  70  47
[0]  83  56
[0]  92  63
[0]  78  54
[0]  33  23
[0]  30  21
[0]  90  64
[0]  95  68
[0]  88  63
[0]  76  55
[0]  95  69
[0]  79  58
[0]  50  37
[0]  50  37
[0]  20  15
[0]  44  33
[0]  76  57
[0]  96  72
[0]  56  43
[0]  95  73
[0]  88  68
[0]  62  48
[0]  71  55
[0]  89  69
[0]  96  75
[0]  51  40
[0]  65  51
[0]  42  33
[0]  24  19
[0]  53  42
[0]  73  58
[0]  44  35
[0]  15  12
[0]  62  50
[0]  83  67
[0]  26  21
[0]  47  38
[0]  53  43
[0]  90  74
[0]  79  65
[0]  12  10
[0]  60  50
[0]  85  71
[0]  98  82
[0]  31  26
[0]  61  52
[0]  48  41
[0] 100  86
[0]  74  64
[0]  67  58
[0]  75  65
[0]  15  13
[0]  70  61
[0]  52  46
[0]  83  74
[0]  93  83
[0]  20  18
[0]  92  83
[0]  76  69
[0]  34  31
[0]  25  23
[0]  85  79
[0]  91  86
[0]  91  86
[0]  37  35
[0]  87  83
[0]  22  21
[0]  75  72
[0]  27  26
[0]  85  82
[0]  60  58
[0]  41  40
[0]  42  41
[0]  98  96
[0]  63  62
[0]  82  81
[0]  79  79
[0]  76  76
[0]  11  11
[0]  47  47
[0]  36  36
[0]  37  37
[0]  49  49
[0]  17  17
[0]  73  73
[0]  70  70
[0]  88  90
[0]  67  69
[0]  65  67
[0]  97 100
[0]  29  30
[0]  83  86
[0]  55  57
[0]  95  99
