  1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      157
ACCUMULATED PRIORITY: 100
EXECUTION TIME:       0.000117100
QTY PRI VAL
[1] 100 343
[0] 100 388
[0] 100 388
[0] 100 404
[0] 100 488
[0] 100 260
[0] 100 324
[0] 100 309
[0] 100 251
[0] 100 274
[0] 100 478
[0] 100 210
[0] 100 270
[0] 100 488
[0] 100 278
[0]  99 234
[0]  99 379
[0]  99 378
[0]  99 398
[0]  99 227
[0]  99 406
[0]  99 444
[0]  99 363
[0]  99 497
[0]  99 314
[0]  99 268
[0]  99 400
[0]  99 478
[0]  98 486
[0]  98 384
[0]  98 218
[0]  98 343
[0]  98 280
[0]  98 344
[0]  97 463
[0]  97 267
[0]  97 372
[0]  97 417
[0]  97 390
[0]  97 210
[0]  97 208
[0]  97 289
[0]  97 349
[0]  97 277
[0]  97 394
[0]  96 423
[0]  96 486
[0]  96 277
[0]  96 471
[0]  96 277
[0]  96 461
[0]  96 476
[0]  96 318
[0]  96 256
[0]  95 464
[0]  95 373
[0]  95 403
[0]  95 462
[0]  95 474
[0]  95 369
[0]  95 373
[0]  95 207
[0]  95 404
[0]  95 412
[0]  95 499
[0]  95 422
[0]  95 270
[0]  95 396
[0]  94 313
[0]  94 362
[0]  94 476
[0]  94 236
[0]  94 318
[0]  94 441
[0]  94 216
[0]  94 249
[0]  94 276
[0]  94 386
[0]  94 250
[0]  94 500
[0]  94 202
[0]  94 488
[0]  93 244
[0]  93 295
[0]  93 434
[0]  93 233
[0]  93 261
[0]  93 253
[0]  93 269
[0]  93 457
[0]  93 361
[0]  93 485
[0]  93 202
[0]  93 496
[0]  93 294
[0]  93 359
[0]  92 438
[0]  92 307
[0]  92 327
[0]  92 387
[0]  92 225
[0]  92 316
[0]  92 473
[0]  92 470
[0]  92 342
[0]  92 435
[0]  92 323
[0]  91 259
[0]  91 365
[0]  91 490
[0]  91 487
[0]  91 227
[0]  91 316
[0]  91 488
[0]  91 273
[0]  90 499
[0]  90 229
[0]  90 220
[0]  90 463
[0]  90 459
[0]  90 327
[0]  89 347
[0]  89 300
[0]  89 256
[0]  89 452
[0]  89 476
[0]  89 433
[0]  89 459
[0]  89 306
[0]  89 498
[0]  89 337
[0]  89 491
[0]  89 463
[0]  89 228
[0]  89 325
[0]  89 490
[0]  89 322
[0]  89 215
[0]  89 297
[0]  88 271
[0]  88 361
[0]  88 302
[0]  88 255
[0]  88 344
[0]  88 355
[0]  88 468
[0]  88 436
[0]  88 315
[0]  88 463
[0]  88 420
[0]  88 330
[0]  88 350
[0]  88 265
[0]  88 439
[0]  87 440
[0]  87 450
[0]  87 253
[0]  87 451
[0]  87 388
[0]  87 331
[0]  87 231
[0]  87 231
[0]  87 399
[0]  87 385
[0]  87 394
[0]  87 281
[0]  87 229
[0]  87 259
[0]  87 258
[0]  86 445
[0]  86 277
[0]  86 323
[0]  86 434
[0]  86 249
[0]  86 415
[0]  86 273
[0]  86 427
[0]  86 200
[0]  85 352
[0]  85 414
[0]  85 417
[0]  85 361
[0]  85 240
[0]  85 256
[0]  85 380
[0]  85 343
[0]  85 497
[0]  85 230
[0]  85 350
[0]  85 394
[0]  85 242
[0]  85 289
[0]  85 303
[0]  84 435
[0]  84 379
[0]  84 233
[0]  84 287
[0]  84 402
[0]  84 403
[0]  84 463
[0]  84 257
[0]  84 452
[0]  84 326
[0]  84 278
[0]  84 271
[0]  83 292
[0]  83 382
[0]  83 281
[0]  83 306
[0]  83 220
[0]  83 333
[0]  83 273
[0]  83 398
[0]  83 468
[0]  83 214
[0]  83 422
[0]  83 385
[0]  83 203
[0]  83 365
[0]  82 456
[0]  82 309
[0]  82 410
[0]  82 361
[0]  82 292
[0]  82 259
[0]  82 355
[0]  82 433
[0]  81 203
[0]  81 415
[0]  81 278
[0]  81 280
[0]  81 451
[0]  81 206
[0]  81 244
[0]  81 234
[0]  81 474
[0]  80 340
[0]  80 292
[0]  80 464
[0]  80 448
[0]  80 269
[0]  80 377
[0]  80 371
[0]  80 410
[0]  80 230
[0]  80 477
