 50   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 4350
EXECUTION TIME:       0.000126700
QTY PRI VAL
[50]  87  10
[0]  81  10
[0]  91  12
[0]  98  13
[0]  89  12
[0]  97  15
[0]  98  16
[0]  84  15
[0]  95  17
[0]  88  16
[0]  81  15
[0]  88  17
[0]  82  16
[0]  81  16
[0]  78  16
[0]  68  14
[0]  96  21
[0]  82  18
[0]  90  20
[0]  61  14
[0]  95  22
[0]  77  18
[0]  92  22
[0]  95  23
[0]  66  16
[0]  48  12
[0]  84  21
[0]  67  17
[0]  94  24
[0]  89  23
[0]  54  14
[0]  98  26
[0]  71  19
[0]  44  12
[0]  95  26
[0]  80  22
[0]  54  15
[0]  43  12
[0]  69  20
[0]  62  18
[0]  98  29
[0]  50  15
[0]  82  25
[0]  39  12
[0]  94  29
[0]  97  30
[0]  77  24
[0]  35  11
[0]  76  24
[0]  79  25
[0]  85  27
[0]  31  10
[0]  71  23
[0]  66  22
[0]  69  23
[0]  45  15
[0]  94  32
[0]  96  33
[0]  91  32
[0]  53  19
[0]  64  23
[0]  50  18
[0]  86  31
[0]  52  19
[0]  88  33
[0]  87  33
[0]  99  38
[0]  69  27
[0]  98  39
[0]  80  32
[0]  35  14
[0]  65  26
[0]  99  40
[0]  89  36
[0]  42  17
[0]  79  32
[0]  99  41
[0]  77  32
[0]  98  41
[0]  92  39
[0]  80  35
[0]  98  43
[0]  88  39
[0]  99  44
[0]  94  42
[0]  58  26
[0]  49  22
[0]  69  31
[0]  40  18
[0]  89  41
[0]  64  30
[0]  67  32
[0]  29  14
[0]  99  48
[0]  92  45
[0]  99  49
[0]  74  37
[0]  48  24
[0]  88  44
[0]  99  50
[0]  79  40
[0]  78  40
[0]  21  11
[0]  63  33
[0]  83  44
[0]  64  34
[0]  71  38
[0]  89  48
[0]  35  19
[0]  88  48
[0]  97  53
[0]  73  40
[0]  60  33
[0]  81  45
[0]  65  37
[0] 100  57
[0]  21  12
[0]  96  55
[0]  89  51
[0]  33  19
[0]  52  30
[0]  31  18
[0]  60  35
[0]  87  51
[0]  88  52
[0]  91  54
[0]  92  55
[0]  63  38
[0]  51  31
[0]  97  59
[0]  95  58
[0]  32  20
[0]  51  32
[0]  86  54
[0]  92  58
[0]  49  31
[0]  97  62
[0]  42  27
[0]  96  62
[0]  65  42
[0]  83  54
[0]  45  30
[0]  74  50
[0]  68  46
[0]  65  44
[0]  66  45
[0]  79  54
[0]  51  35
[0]  83  57
[0]  81  56
[0]  49  34
[0]  85  59
[0]  85  59
[0]  95  66
[0]  63  44
[0]  17  12
[0]  72  51
[0]  98  70
[0]  65  47
[0]  94  68
[0]  51  37
[0]  66  48
[0]  74  54
[0]  90  66
[0]  72  53
[0]  76  56
[0]  65  48
[0]  99  74
[0]  72  54
[0]  87  66
[0]  71  54
[0]  59  45
[0]  97  75
[0]  89  69
[0]  58  45
[0]  18  14
[0]  73  57
[0]  92  72
[0]  88  69
[0]  52  41
[0]  91  72
[0]  58  46
[0]  78  62
[0]  59  47
[0]  59  47
[0]  89  71
[0]  90  72
[0]  76  61
[0]  76  61
[0]  98  79
[0]  26  21
[0]  79  64
[0]  74  60
[0]  94  78
[0]  77  64
[0]  77  64
[0]  18  15
[0] 100  84
[0]  71  61
[0]  95  82
[0]  66  57
[0]  88  77
[0]  34  30
[0]  34  30
[0]  96  85
[0]  97  86
[0]  53  47
[0]  45  40
[0]  36  32
[0]  92  82
[0]  84  75
[0]  63  57
[0]  85  77
[0]  56  51
[0] 100  92
[0]  95  88
[0]  98  91
[0]  56  52
[0]  96  90
[0]  65  61
[0]  73  69
[0]  74  70
[0]  41  39
[0]  63  60
[0]  23  22
[0]  72  69
[0]  60  58
[0]  97  94
[0]  47  46
[0] 100  98
[0]  57  56
[0]  84  83
[0]  89  88
[0]  21  21
[0]  74  74
[0]  37  37
[0]  26  26
[0]  67  67
[0]  62  62
[0]  87  88
[0]  73  74
[0]  70  71
[0]  99 101
[0]  96  98
[0]  93  95
[0]  68  70
[0]  79  82
[0]  26  27
[0]  74  77
[0]  99 104
[0]  96 101
[0]  89  94
[0]  75  80
[0]  74  79
[0]  58  62
[0]  86  92
[0]  86  93
[0]  36  39
[0]  90  98
[0]  22  24
[0]  61  67
[0]  89  98
[0]  53  59
[0]  88  98
[0]  86  96
[0]  17  19
[0]  84  94
[0]  74  83
[0]  41  46
[0]  98 110
[0]  79  89
[0]  47  53
[0]  45  51
[0]  89 101
[0]  36  41
[0]  63  72
[0]  41  47
[0]  61  70
[0]  90 104
[0]  96 111
[0]  83  96
[0]  57  66
[0]  25  29
[0]  93 108
[0]  91 106
[0]  18  21
[0]  71  83
[0]  82  96
[0]  76  89
[0]  98 115
[0]  28  33
[0]  88 104
[0]  54  64
[0]  94 112
[0]  88 105
[0]  81  97
[0]  10  12
[0]  30  36
[0]  91 110
[0]  50  61
[0]  90 110
[0]  80  98
[0]  22  27
[0]  57  70
[0] 100 123
[0]  47  58
[0]  76  94
[0]  67  83
[0]  54  67
[0]  58  72
[0]  90 112
[0]  24  30
[0]  91 114
[0]  31  39
[0]  84 106
[0]  95 122
[0]  56  72
[0]  14  18
