  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      82
ACCUMULATED PRIORITY: 200
EXECUTION TIME:       0.579210400
QTY PRI VAL
[2] 100 209
[0]  99 208
[0]  97 205
[0]  95 203
[0]  94 204
[0]  95 210
[0]  97 219
[0]  93 210
[0]  98 230
[0]  98 231
[0]  94 224
[0]  93 222
[0]  90 220
[0]  96 237
[0]  85 210
[0]  97 240
[0]  96 243
[0]  94 238
[0]  88 223
[0]  85 217
[0]  94 241
[0]  92 236
[0]  82 211
[0]  99 255
[0]  89 230
[0]  90 233
[0]  89 232
[0]  93 245
[0]  82 218
[0]  91 242
[0]  83 224
[0]  81 219
[0]  99 268
[0]  96 260
[0]  92 251
[0]  89 243
[0]  99 271
[0]  98 269
[0]  95 262
[0]  87 242
[0]  86 241
[0]  84 238
[0]  79 225
[0] 100 286
[0]  87 249
[0]  73 209
[0]  86 248
[0]  96 277
[0]  81 234
[0]  84 243
[0]  96 278
[0]  93 270
[0]  92 268
[0]  72 211
[0]  70 207
[0]  87 258
[0]  71 211
[0]  79 236
[0] 100 299
[0]  85 255
[0]  81 244
[0]  72 217
[0]  90 272
[0]  82 248
[0]  70 212
[0]  69 209
[0]  88 267
[0]  88 269
[0]  75 230
[0]  74 227
[0]  85 261
[0]  82 252
[0]  82 252
[0]  65 200
[0]  81 250
[0]  88 272
[0]  84 260
[0]  85 264
[0] 100 315
[0]  90 285
[0]  91 289
[0]  77 245
[0]  85 271
[0]  87 279
[0]  82 263
[0]  90 289
[0]  98 315
[0]  83 267
[0]  82 264
[0]  91 293
[0]  90 290
[0]  85 274
[0]  78 252
[0]  66 214
[0]  82 266
[0]  80 260
[0]  63 205
[0]  94 306
[0]  83 271
[0]  75 248
[0]  68 225
[0]  61 202
[0]  91 302
[0]  93 310
[0]  80 267
[0]  70 234
[0]  98 329
[0]  70 236
[0]  60 204
[0]  59 202
[0]  80 274
[0]  87 298
[0]  99 340
[0]  76 265
[0]  88 307
[0]  61 213
[0]  98 343
[0]  88 310
[0]  97 342
[0]  85 300
[0] 100 353
[0]  78 277
[0]  97 345
[0]  57 203
[0]  60 214
[0]  72 257
[0]  70 250
[0]  56 201
[0]  85 306
[0]  92 332
[0]  87 316
[0]  76 277
[0]  62 226
[0]  93 340
[0]  79 289
[0]  78 287
[0]  91 335
[0]  83 306
[0]  86 318
[0]  71 263
[0]  95 352
[0]  84 313
[0]  76 284
[0]  84 314
[0]  69 258
[0]  85 318
[0]  79 296
[0]  56 210
[0]  86 324
[0]  69 260
[0]  98 370
[0]  72 273
[0]  63 239
[0]  68 258
[0]  82 312
[0]  72 274
[0]  69 263
[0]  70 267
[0]  70 268
[0]  97 372
[0]  85 326
[0]  97 373
[0]  94 363
[0]  64 250
[0] 100 391
[0]  67 262
[0]  79 309
[0]  96 376
[0]  90 354
[0]  93 366
[0]  94 370
[0]  81 320
[0]  76 301
[0]  57 226
[0]  71 283
[0]  78 311
[0]  96 383
[0] 100 400
[0]  83 332
[0]  89 357
[0]  78 314
[0]  84 339
[0]  55 222
[0]  77 311
[0]  51 206
[0]  60 243
[0]  77 312
[0]  90 365
[0]  89 361
[0]  67 272
[0]  81 329
[0]  75 305
[0]  80 326
[0]  93 381
[0]  66 271
[0]  91 374
[0]  94 387
[0]  76 313
[0]  72 297
[0]  72 297
[0]  84 347
[0]  66 273
[0]  73 302
[0]  79 327
[0]  74 307
[0]  97 403
[0]  56 233
[0]  83 346
[0]  88 367
[0]  81 338
[0]  58 243
[0]  51 214
[0]  66 277
[0]  53 223
[0]  48 203
[0]  95 403
[0]  94 399
[0]  56 238
[0]  59 251
[0]  62 264
[0]  56 239
[0]  65 279
[0]  60 259
[0]  81 350
[0]  83 359
[0]  66 286
[0]  69 299
[0]  74 321
[0]  64 278
[0]  84 365
[0]  86 374
[0]  88 383
[0]  88 383
[0]  76 331
[0]  70 305
[0]  67 292
[0]  46 201
[0]  62 271
[0]  51 223
[0]  60 263
[0]  92 404
[0]  99 435
[0]  58 255
[0]  79 348
[0]  83 367
[0]  77 341
[0]  94 417
[0]  73 324
[0]  89 398
[0]  98 439
[0]  86 386
[0]  96 431
[0] 100 449
[0]  67 301
[0]  60 270
[0]  75 338
[0]  55 248
[0]  74 336
[0]  57 259
[0]  69 314
[0]  74 337
[0]  94 429
[0]  49 224
[0]  90 412
[0]  84 385
[0]  53 243
[0]  58 266
[0]  52 239
[0]  75 345
[0]  83 382
[0]  95 438
[0]  67 309
[0]  73 337
[0]  62 287
[0]  87 404
[0]  51 237
[0]  80 373
[0]  98 457
[0]  48 224
[0]  87 407
[0]  47 220
[0]  57 267
[0]  68 319
[0]  52 244
[0]  73 343
[0]  93 437
[0]  77 362
[0]  51 240
[0]  58 273
[0]  55 259
[0]  45 212
[0]  57 269
[0]  68 321
[0]  69 327
[0]  59 280
[0]  87 414
[0]  77 367
[0]  77 369
[0]  78 374
[0]  90 432
[0]  63 303
[0]  82 395
[0]  77 372
[0]  62 300
[0]  51 247
[0]  78 378
[0]  61 296
[0]  79 384
[0]  73 355
[0]  47 229
[0]  75 366
[0]  85 415
[0]  82 401
[0]  70 343
[0]  72 353
[0]  83 407
[0]  98 482
[0] 100 492
[0]  53 261
[0]  83 409
[0]  91 450
[0]  73 361
[0]  94 465
[0]  94 465
[0]  95 470
[0]  56 278
[0]  89 442
[0]  91 452
[0]  98 487
[0]  92 458
[0]  94 468
[0]  99 494
[0]  94 470
[0]  52 260
[0]  60 300
[0]  52 260
[0]  66 330
[0]  59 296
[0]  97 487
[0]  45 226
[0]  43 216
[0]  77 387
[0]  67 337
[0]  86 433
[0]  58 293
[0]  52 263
[0]  97 492
[0]  62 315
[0]  86 437
[0]  66 337
[0]  70 358
[0]  43 220
[0]  83 425
[0]  94 482
[0]  77 396
[0]  75 386
[0]  74 382
[0]  85 439
[0]  72 372
[0]  88 457
[0]  56 291
[0]  90 468
[0]  93 484
[0]  93 484
[0]  58 302
[0]  81 422
[0]  89 465
[0]  89 466
[0]  74 388
[0]  68 357
[0]  60 315
[0]  47 247
[0]  75 395
[0]  63 332
[0]  88 464
[0]  77 407
[0]  41 217
[0]  40 212
[0]  80 424
[0]  73 387
[0]  39 207
[0]  64 340
[0]  91 484
[0]  68 365
[0]  80 430
[0]  78 420
[0]  88 474
[0]  37 200
[0]  68 368
[0]  72 390
[0]  67 364
[0]  73 397
[0]  45 245
[0]  60 327
[0]  45 246
[0]  64 350
[0]  72 394
[0]  90 493
[0]  54 296
[0]  76 417
[0]  78 428
[0]  71 390
[0]  75 412
[0]  75 412
[0]  39 215
[0]  56 310
[0]  77 427
[0]  57 317
[0]  54 301
[0]  69 386
[0]  79 442
[0]  82 459
[0]  48 269
[0]  44 247
[0]  86 483
[0]  76 427
[0]  66 373
[0]  79 447
[0]  80 453
[0]  60 341
[0]  83 472
[0]  77 438
[0]  83 473
[0]  56 322
[0]  54 311
[0]  85 490
[0]  51 294
[0]  82 473
[0]  48 277
[0]  71 410
[0]  82 474
[0]  83 480
[0]  40 232
[0]  81 470
[0]  47 273
[0]  74 430
[0]  85 494
[0]  83 483
[0]  72 419
[0]  50 291
[0]  59 344
[0]  73 426
[0]  44 257
[0]  38 222
[0]  61 357
[0]  84 492
[0]  53 311
[0]  46 270
[0]  34 200
[0]  53 312
[0]  46 271
[0]  37 218
[0]  70 413
[0]  73 432
[0]  70 415
[0]  57 338
[0]  66 392
[0]  68 404
[0]  66 393
[0]  81 483
[0]  50 299
[0]  61 365
[0]  43 258
[0]  69 414
[0]  81 489
[0]  81 490
[0]  74 448
[0]  82 497
[0]  60 365
[0]  76 463
[0]  70 427
[0]  59 360
[0]  59 360
[0]  46 281
[0]  81 496
[0]  50 307
[0]  69 425
[0]  57 352
[0]  67 414
[0]  50 309
[0]  33 204
[0]  63 390
[0]  71 441
[0]  42 261
[0]  42 261
[0]  47 293
[0]  34 214
[0]  50 315
[0]  63 397
[0]  55 348
[0]  69 437
[0]  68 431
[0]  76 482
[0]  67 425
[0]  59 375
[0]  42 267
[0]  35 223
[0]  74 473
[0]  35 224
[0]  72 461
[0]  57 365
[0]  57 365
[0]  75 481
[0]  65 420
[0]  69 446
[0]  50 324
[0]  68 441
[0]  60 393
[0]  64 420
[0]  71 467
[0]  62 409
[0]  51 338
