  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      56
ACCUMULATED PRIORITY: 192
EXECUTION TIME:       0.000013900
QTY PRI VAL
[2]  96 222
[0]  96 245
[0]  97 266
[0]  97 269
[0]  85 238
[0]  73 216
[0]  99 306
[0]  88 286
[0]  77 262
[0]  97 364
[0]  86 329
[0]  71 274
[0]  73 285
[0]  77 316
[0]  69 286
[0]  75 320
[0]  86 375
[0]  75 331
[0]  62 274
[0]  51 235
[0]  81 386
[0]  81 395
[0]  90 450
[0]  45 229
[0]  65 337
[0]  62 327
[0]  89 474
[0]  41 220
[0]  84 452
[0]  50 271
[0]  80 435
[0]  48 261
[0]  60 341
[0]  84 492
[0]  69 417
[0]  60 364
[0]  38 231
[0]  57 356
[0]  71 444
[0]  50 320
[0]  70 448
[0]  31 200
[0]  40 266
[0]  41 279
[0]  31 212
[0]  44 308
[0]  41 288
[0]  62 443
[0]  38 272
[0]  34 248
[0]  54 395
[0]  31 228
[0]  64 477
[0]  54 416
[0]  34 271
[0]  57 465
[0]  47 390
[0]  51 426
[0]  48 403
[0]  47 421
[0]  43 390
[0]  43 391
[0]  24 225
[0]  30 284
[0]  40 385
[0]  47 468
[0]  23 239
[0]  28 303
[0]  32 350
[0]  28 307
[0]  41 467
[0]  27 314
[0]  29 359
[0]  18 225
[0]  39 490
[0]  31 401
[0]  15 204
[0]  30 408
[0]  34 477
[0]  16 229
[0]  21 311
[0]  31 481
[0]  26 410
[0]  22 349
[0]  14 235
[0]  14 240
[0]  17 297
[0]  26 493
[0]  24 475
[0]  11 219
[0]  24 485
[0]  19 384
[0]  14 297
[0]  18 391
[0]  17 389
[0]  16 382
[0]  10 240
[0]  19 500
[0]  11 338
[0]  11 396
