 50   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 4900
EXECUTION TIME:       0.013178800
QTY PRI VAL
[50]  98  10
[0]  96  10
[0]  91  10
[0]  99  12
[0]  95  13
[0]  99  14
[0]  91  13
[0]  94  15
[0] 100  16
[0]  98  16
[0]  95  16
[0]  86  15
[0]  85  15
[0]  98  18
[0]  96  19
[0]  55  11
[0]  74  15
[0]  64  13
[0]  54  11
[0]  99  21
[0]  61  13
[0]  70  15
[0]  84  18
[0]  92  21
[0]  69  16
[0]  95  23
[0]  78  19
[0]  73  18
[0]  93  23
[0]  59  15
[0]  90  23
[0]  56  16
[0]  75  22
[0]  44  13
[0]  83  25
[0]  89  27
[0]  46  14
[0]  91  28
[0]  48  15
[0]  91  29
[0]  56  18
[0]  82  27
[0]  91  30
[0]  90  30
[0]  87  29
[0]  72  24
[0]  92  31
[0]  92  31
[0]  76  26
[0]  96  33
[0]  94  33
[0]  94  33
[0]  51  18
[0]  53  19
[0]  78  28
[0]  64  23
[0]  47  17
[0]  43  16
[0]  83  31
[0]  32  12
[0]  42  16
[0]  52  20
[0]  93  36
[0]  90  35
[0]  61  24
[0]  74  30
[0]  32  13
[0]  54  22
[0]  95  39
[0]  90  37
[0]  43  18
[0]  81  34
[0]  96  41
[0]  91  39
[0]  58  25
[0]  37  16
[0]  55  24
[0]  87  38
[0]  50  22
[0]  68  30
[0]  77  34
[0]  92  41
[0]  56  25
[0]  38  17
[0]  73  33
[0]  53  24
[0]  48  22
[0]  75  35
[0]  97  46
[0]  99  47
[0]  84  40
[0]  90  43
[0]  83  40
[0]  64  31
[0]  82  40
[0]  47  23
[0]  53  26
[0]  34  17
[0]  89  45
[0]  85  43
[0]  73  37
[0]  47  24
[0]  92  47
[0]  70  36
[0]  66  34
[0]  86  45
[0]  81  43
[0]  79  42
[0]  73  39
[0]  28  15
[0]  93  50
[0]  90  49
[0]  93  51
[0]  20  11
[0]  94  52
[0]  56  31
[0]  43  24
[0]  75  42
[0]  41  23
[0]  76  43
[0]  58  33
[0]  70  40
[0]  71  41
[0]  60  35
[0]  37  22
[0]  42  25
[0]  52  31
[0]  51  31
[0]  54  33
[0]  62  38
[0]  86  53
[0]  76  47
[0]  88  55
[0]  46  29
[0]  91  58
[0]  95  61
[0]  71  46
[0] 100  65
[0]  64  42
[0]  65  43
[0]  95  63
[0]  99  66
[0]  79  53
[0]  70  47
[0]  61  41
[0]  49  33
[0]  89  60
[0]  37  25
[0]  57  39
[0]  71  49
[0]  84  58
[0]  49  34
[0]  56  39
[0]  30  21
[0]  82  58
[0]  76  54
[0]  35  25
[0]  53  38
[0]  78  57
[0]  67  49
[0]  56  41
[0]  61  45
[0]  23  17
[0]  74  55
[0]  59  44
[0]  56  42
[0]  53  40
[0]  41  31
[0]  74  56
[0]  74  56
[0]  92  70
[0]  66  51
[0]  63  49
[0]  85  67
[0]  52  41
[0]  78  62
[0]  53  43
[0]  39  32
[0]  58  48
[0]  29  24
[0]  70  58
[0]  95  79
[0]  72  60
[0]  96  80
[0]  79  66
[0]  76  64
[0]  97  82
[0]  99  84
[0]  80  68
[0]  82  70
[0]  79  68
[0]  36  31
[0]  82  71
[0]  61  53
[0]  40  35
[0]  65  57
[0]  90  80
[0]  94  84
[0]  38  34
[0]  78  70
[0]  40  36
[0]  93  84
[0]  22  20
[0]  79  72
[0]  91  83
[0]  70  64
[0]  49  45
[0]  62  57
[0]  88  81
[0]  90  83
[0]  52  48
[0]  88  82
[0]  88  82
[0]  48  45
[0]  87  82
[0]  73  69
[0]  62  59
[0]  86  82
[0]  44  42
[0]  79  76
[0]  59  57
[0]  30  29
[0]  65  63
[0]  92  90
[0]  95  93
[0]  52  51
[0]  69  68
[0]  82  81
[0]  78  78
[0]  77  77
[0]  28  28
[0]  75  75
[0]  86  87
[0]  79  80
[0]  90  92
[0]  65  67
[0]  73  76
[0]  85  89
[0]  81  85
[0]  85  90
[0]  16  17
[0]  58  62
[0]  86  92
[0] 100 107
[0]  85  91
[0]  28  30
