  4   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      7
ACCUMULATED PRIORITY: 500
EXECUTION TIME:       0.000132800
QTY PRI VAL
[4] 100 107
[1] 100  65
[0] 100  16
[0] 100 116
[0] 100 154
[0]  99 194
[0]  99 178
[0]  99  66
[0]  99  47
[0]  99 126
[0]  99  84
[0]  99 185
[0]  99 190
[0]  99 172
[0]  99  14
[0]  99 169
[0]  99  21
[0]  99  12
[0]  99 148
[0]  99 153
[0]  98 191
[0]  98 126
[0]  98 180
[0]  98 142
[0]  98 165
[0]  98 169
[0]  98  16
[0]  98 136
[0]  98 181
[0]  98  18
[0]  98 117
[0]  98  10
[0]  98 195
[0]  97  82
[0]  97 133
[0]  97 142
[0]  97  46
[0]  96 104
[0]  96 118
[0]  96  41
[0]  96 182
[0]  96 110
[0]  96  19
[0]  96  80
[0]  96 117
[0]  96  33
[0]  96  10
[0]  96 151
[0]  95  16
[0]  95  13
[0]  95  39
[0]  95 189
[0]  95 152
[0]  95  79
[0]  95 196
[0]  95  61
[0]  95  93
[0]  95  63
[0]  95  23
[0]  95 170
[0]  94  33
[0]  94  52
[0]  94 166
[0]  94 144
[0]  94 182
[0]  94 109
[0]  94  33
[0]  94 106
[0]  94 189
[0]  94  15
[0]  94 182
[0]  94 135
[0]  94 183
[0]  94  84
[0]  94 129
[0]  93 192
[0]  93 104
[0]  93  51
[0]  93 187
[0]  93 155
[0]  93  36
[0]  93  84
[0]  93  50
[0]  93 119
[0]  93  23
[0]  93 199
[0]  92  31
[0]  92 108
[0]  92  31
[0]  92  47
[0]  92 100
[0]  92  70
[0]  92  21
[0]  92 125
[0]  92  90
[0]  92  41
[0]  92 134
[0]  92 140
[0]  91  39
[0]  91  98
[0]  91  28
[0]  91  58
[0]  91  83
[0]  91 153
[0]  91 189
[0]  91  10
[0]  91 142
[0]  91 189
[0]  91 189
[0]  91  29
[0]  91  13
[0]  91 191
[0]  91  30
[0]  91 124
[0]  90  43
[0]  90 183
[0]  90 197
[0]  90  92
[0]  90 137
[0]  90  35
[0]  90 115
[0]  90  23
[0]  90 182
[0]  90  49
[0]  90 182
[0]  90 154
[0]  90 178
[0]  90  80
[0]  90 157
[0]  90  30
[0]  90  37
[0]  90 172
[0]  90 190
[0]  90 133
[0]  90 153
[0]  90  83
[0]  89  45
[0]  89 118
[0]  89 104
[0]  89 164
[0]  89 130
[0]  89 179
[0]  89 164
[0]  89 155
[0]  89  27
[0]  89  60
[0]  88  82
[0]  88 131
[0]  88  96
[0]  88 200
[0]  88 129
[0]  88 165
[0]  88 134
[0]  88  82
[0]  88 162
[0]  88 102
[0]  88  81
[0]  88 171
[0]  88 186
[0]  88 137
[0]  88 143
[0]  88 134
[0]  88  55
[0]  87 157
[0]  87  29
[0]  87 167
[0]  87 119
[0]  87 104
[0]  87  82
[0]  87  96
[0]  87  38
[0]  87 170
[0]  87 192
[0]  87 197
[0]  87 149
[0]  86  15
[0]  86 157
[0]  86 142
[0]  86  87
[0]  86  92
[0]  86  45
[0]  86  53
[0]  86 139
[0]  86  82
[0]  86 119
[0]  86 196
[0]  86 197
[0]  85  15
[0]  85 113
[0]  85  43
[0]  85 137
[0]  85 136
[0]  85  89
[0]  85  99
[0]  85 141
[0]  85 142
[0]  85  67
[0]  85  91
[0]  85  90
[0]  85 107
[0]  85 123
[0]  84  40
[0]  84  58
[0]  84  18
[0]  84 174
[0]  84 169
[0]  84 124
[0]  83 156
[0]  83  31
[0]  83  40
[0]  83  25
[0]  83  93
[0]  83 195
[0]  83 108
[0]  83 108
[0]  82  40
[0]  82 110
[0]  82 108
[0]  82 110
[0]  82  27
[0]  82  58
[0]  82  93
[0]  82  70
[0]  82  71
[0]  82  81
[0]  82 138
[0]  81  43
[0]  81  85
[0]  81 138
[0]  81 103
[0]  81  34
[0]  81 174
[0]  81 121
[0]  80 156
[0]  80 157
[0]  80  68
[0]  80 125
[0]  80 106
[0]  80 107
[0]  79  76
[0]  79  80
[0]  79 150
[0]  79  68
[0]  79  66
[0]  79 135
[0]  79 123
