 50   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 4750
EXECUTION TIME:       0.014883200
QTY PRI VAL
[50]  95  10
[0]  79  10
[0]  93  12
[0]  85  11
[0]  81  11
[0]  95  13
[0]  85  12
[0]  98  14
[0]  69  10
[0]  95  14
[0]  87  13
[0]  86  13
[0]  71  11
[0]  64  10
[0]  96  15
[0]  95  16
[0]  81  14
[0]  75  13
[0]  92  17
[0]  53  10
[0]  52  10
[0]  98  21
[0]  55  12
[0]  77  17
[0]  81  18
[0]  85  19
[0]  76  17
[0]  71  16
[0]  97  22
[0]  50  12
[0]  80  20
[0]  92  23
[0]  98  25
[0]  43  11
[0]  73  19
[0]  63  17
[0]  40  11
[0]  58  16
[0]  71  20
[0]  46  13
[0]  81  23
[0]  98  28
[0]  35  10
[0]  80  23
[0]  66  19
[0]  48  14
[0]  73  22
[0]  74  23
[0]  74  23
[0]  70  22
[0]  57  18
[0]  47  15
[0] 100  32
[0]  50  16
[0]  84  27
[0]  68  22
[0]  64  21
[0]  63  21
[0]  63  21
[0]  98  33
[0]  62  21
[0]  67  23
[0]  32  11
[0]  61  21
[0]  55  19
[0]  81  28
[0]  88  31
[0]  34  12
[0]  90  33
[0]  88  34
[0]  79  31
[0]  61  24
[0]  40  16
[0]  40  16
[0]  62  25
[0]  47  19
[0]  89  36
[0]  89  36
[0]  90  37
[0]  77  32
[0]  67  28
[0]  31  13
[0]  35  15
[0]  77  33
[0]  44  19
[0]  92  40
[0]  88  39
[0]  36  16
[0]  94  42
[0]  85  38
[0]  76  34
[0]  38  17
[0]  44  20
[0]  61  28
[0]  63  29
[0]  91  42
[0]  41  19
[0]  30  14
[0]  77  36
[0]  98  46
[0]  57  27
[0]  76  36
[0]  40  19
[0]  41  20
[0]  38  19
[0]  66  33
[0]  96  48
[0]  94  47
[0]  86  44
[0]  58  30
[0]  54  28
[0]  48  25
[0]  44  23
[0]  82  43
[0]  38  20
[0]  91  48
[0]  89  47
[0]  84  45
[0] 100  54
[0]  58  32
[0]  71  40
[0]  76  43
[0]  89  51
[0]  63  37
[0]  81  48
[0]  96  57
[0]  99  59
[0]  93  56
[0]  97  59
[0]  82  50
[0]  57  35
[0]  96  59
[0]  65  40
[0]  95  59
[0]  82  51
[0]  64  40
[0]  97  61
[0]  38  24
[0]  30  19
[0]  89  57
[0]  92  59
[0]  42  27
[0]  51  33
[0]  20  13
[0]  75  49
[0]  87  58
[0]  15  10
[0]  21  14
[0]  87  58
[0]  94  63
[0]  73  49
[0]  70  47
[0]  95  64
[0]  80  54
[0]  75  51
[0]  66  45
[0]  41  28
[0]  41  28
[0] 100  69
[0]  98  68
[0]  92  64
[0]  33  23
[0]  77  54
[0]  95  67
[0]  92  65
[0]  48  34
[0] 100  71
[0]  66  47
[0]  43  31
[0]  65  47
[0]  69  50
[0]  92  67
[0]  59  43
[0]  85  62
[0]  71  52
[0]  75  55
[0]  83  61
[0]  80  59
[0]  46  34
[0]  73  54
[0]  66  49
[0]  86  64
[0]  61  46
[0]  53  40
[0]  90  68
[0]  29  22
[0]  74  57
[0]  27  21
[0]  77  60
[0]  65  51
[0]  81  64
[0]  92  73
[0]  73  58
[0]  69  55
[0]  84  67
[0]  89  71
[0]  62  50
[0]  22  18
[0] 100  82
[0]  28  23
[0]  17  14
[0]  29  24
[0]  64  53
[0]  78  65
[0]  86  72
[0]  72  61
[0]  20  17
[0]  60  51
[0]  82  70
[0]  90  77
[0]  77  66
[0]  81  70
[0]  97  84
[0]  75  65
[0]  72  63
[0]  40  35
[0]  91  80
[0]  17  15
[0]  44  39
[0]  66  59
[0]  95  85
[0]  38  34
[0]  60  54
[0]  64  58
[0]  87  79
[0]  88  80
[0]  92  84
[0]  94  86
[0]  83  76
[0]  85  78
[0]  74  68
[0]  90  83
[0]  61  57
[0]  96  90
[0]  65  61
[0]  50  47
[0]  59  56
[0]  64  62
[0]  70  68
[0]  83  81
[0]  86  84
[0]  90  88
[0]  56  55
[0]  66  65
[0]  67  66
[0]  78  77
