  0   0   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      18
ACCUMULATED PRIORITY: 200
EXECUTION TIME:       0.444482100
QTY PRI VAL
[0]  97 209
[0]  94 207
[0]  92 204
[0]  94 213
[0]  94 217
[0]  98 233
[0]  87 209
[0]  86 207
[2] 100 241
[0]  87 210
[0]  84 204
[0] 100 243
[0]  83 202
[0]  89 217
[0]  90 222
[0]  92 227
[0]  83 207
[0]  92 230
[0]  82 209
[0]  85 218
[0]  95 244
[0]  98 253
[0] 100 259
[0]  96 251
[0]  77 202
[0]  88 235
[0]  95 255
[0]  75 202
[0]  79 213
[0]  99 267
[0]  97 262
[0]  97 262
[0]  75 203
[0]  80 217
[0]  75 205
[0]  96 263
[0]  89 245
[0]  99 273
[0]  88 243
[0]  96 266
[0]  88 245
[0]  89 248
[0]  93 260
[0]  85 238
[0]  87 244
[0]  88 248
[0]  72 203
[0]  78 220
[0]  88 249
[0]  70 200
[0]  71 203
[0]  94 269
[0]  92 265
[0]  94 271
[0]  97 280
[0]  80 231
[0]  82 237
[0]  78 226
[0]  80 232
[0]  72 210
[0]  97 283
[0]  69 203
[0]  71 209
[0]  71 210
[0] 100 296
[0]  93 276
[0] 100 297
[0]  71 211
[0]  94 280
[0]  88 263
[0]  89 267
[0]  84 252
[0]  82 247
[0]  66 200
[0]  84 256
[0]  96 293
[0]  95 290
[0]  94 288
[0]  94 290
[0]  95 295
[0]  69 215
[0]  89 278
[0]  99 310
[0]  96 301
[0]  96 301
[0]  87 273
[0]  90 283
[0]  96 302
[0]  93 295
[0]  95 302
[0]  99 315
[0]  73 233
[0]  88 281
[0]  82 262
[0]  74 237
[0]  64 205
[0]  87 281
[0]  73 236
[0]  97 314
[0]  70 227
[0]  65 211
[0]  92 299
[0]  67 218
[0]  79 258
[0]  75 245
[0]  93 304
[0]  83 272
[0]  78 258
[0]  79 262
[0]  88 293
[0]  61 204
[0]  72 241
[0]  68 228
[0]  82 275
[0]  96 324
[0]  71 242
[0]  63 215
[0]  99 340
[0]  74 256
[0]  92 319
[0]  68 236
[0]  70 244
[0]  77 270
[0]  78 274
[0]  87 306
[0]  81 286
[0]  66 234
[0]  98 348
[0]  89 317
[0]  76 271
[0]  66 236
[0]  76 272
[0]  86 308
[0]  65 233
[0]  83 298
[0]  94 338
[0]  68 245
[0]  77 278
[0]  97 351
[0]  79 288
[0]  88 321
[0]  71 260
[0]  85 312
[0]  77 283
[0]  73 269
[0]  78 288
[0]  88 325
[0]  75 278
[0]  93 345
[0]  91 338
[0]  65 242
[0]  88 328
[0]  65 243
[0]  96 359
[0]  78 292
[0]  84 315
[0]  89 334
[0]  71 267
[0]  95 358
[0]  53 200
[0]  68 257
[0]  73 277
[0]  80 305
[0]  92 352
[0]  72 276
[0]  54 207
[0]  89 342
[0]  93 358
[0]  80 308
[0]  70 270
[0]  71 275
[0]  83 322
[0]  95 369
[0]  90 350
[0]  97 378
[0]  98 382
[0]  72 281
[0]  85 332
[0]  88 344
[0]  90 352
[0]  94 368
[0]  71 278
[0]  84 329
[0]  66 259
[0]  88 346
[0]  97 382
[0]  84 331
[0]  90 355
[0]  86 340
[0]  91 361
[0]  67 266
[0]  73 290
[0]  88 350
[0]  56 223
[0]  57 227
[0]  64 255
[0]  76 303
[0]  98 391
[0]  66 264
[0]  66 264
[0]  69 276
[0]  86 345
[0]  78 313
[0]  76 305
[0]  72 289
[0]  71 285
[0]  82 330
[0]  62 250
[0]  85 343
[0]  81 327
[0]  65 263
[0]  82 334
[0]  88 359
[0]  74 302
[0]  84 343
[0]  81 332
[0]  53 218
[0]  79 325
[0]  96 395
[0]  95 391
[0]  60 248
[0]  89 369
[0]  73 303
[0] 100 417
[0]  91 381
[0]  89 373
[0]  90 378
[0]  48 202
[0]  93 392
[0]  89 376
[0]  74 313
[0]  88 373
[0]  79 335
[0]  82 348
[0]  98 416
[0]  92 392
[0]  74 316
[0]  88 376
[0]  84 359
[0]  86 368
[0]  68 291
[0]  82 351
[0]  99 424
[0]  98 420
[0]  52 224
[0]  71 307
