  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      58
ACCUMULATED PRIORITY: 200
EXECUTION TIME:       0.000013800
QTY PRI VAL
[2] 100 221
[0]  97 371
[0]  96 489
[0]  95 375
[0]  95 499
[0]  95 494
[0]  94 319
[0]  94 211
[0]  93 294
[0]  93 242
[0]  93 265
[0]  92 496
[0]  90 424
[0]  89 265
[0]  88 471
[0]  87 401
[0]  86 415
[0]  86 209
[0]  84 490
[0]  83 404
[0]  82 232
[0]  82 471
[0]  80 338
[0]  80 297
[0]  78 437
[0]  77 432
[0]  77 498
[0]  76 472
[0]  76 352
[0]  73 228
[0]  73 376
[0]  73 254
[0]  72 447
[0]  71 283
[0]  71 298
[0]  70 299
[0]  70 398
[0]  70 293
[0]  68 382
[0]  66 463
[0]  64 395
[0]  64 276
[0]  62 475
[0]  61 304
[0]  61 383
[0]  58 407
[0]  57 494
[0]  56 314
[0]  55 293
[0]  54 268
[0]  53 363
[0]  53 497
[0]  53 469
[0]  52 472
[0]  51 272
[0]  51 289
[0]  50 414
[0]  50 461
[0]  50 269
[0]  50 364
[0]  50 354
[0]  49 334
[0]  49 249
[0]  49 472
[0]  48 237
[0]  48 247
[0]  46 355
[0]  45 344
[0]  44 256
[0]  43 476
[0]  41 261
[0]  41 348
[0]  41 398
[0]  41 393
[0]  40 479
[0]  40 325
[0]  37 217
[0]  34 228
[0]  34 424
[0]  34 426
[0]  34 362
[0]  34 487
[0]  32 318
[0]  31 294
[0]  30 250
[0]  30 479
[0]  30 454
[0]  29 341
[0]  27 309
[0]  26 436
[0]  22 378
[0]  22 256
[0]  21 476
[0]  21 391
[0]  21 356
[0]  20 215
[0]  19 495
[0]  17 416
[0]  14 366
[0]  12 482
