  0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      56
ACCUMULATED PRIORITY: 200
EXECUTION TIME:       0.661440500
QTY PRI VAL
[0]  98 212
[0]  93 202
[0]  99 216
[0]  98 214
[2] 100 222
[0]  97 218
[0] 100 226
[0]  92 209
[0] 100 232
[0]  99 232
[0]  87 205
[0]  90 213
[0]  89 211
[0]  91 217
[0]  84 201
[0]  90 216
[0]  97 233
[0]  94 226
[0]  90 217
[0]  83 205
[0] 100 248
[0]  92 231
[0] 100 252
[0]  79 200
[0]  99 255
[0]  94 243
[0]  91 236
[0]  89 232
[0]  82 216
[0]  82 217
[0]  78 207
[0]  90 239
[0]  76 202
[0]  97 259
[0]  96 257
[0]  82 220
[0]  95 256
[0]  85 230
[0]  85 232
[0]  82 224
[0]  98 268
[0]  97 268
[0]  93 257
[0]  90 249
[0]  92 255
[0]  85 236
[0]  86 241
[0]  97 272
[0]  84 236
[0]  75 214
[0]  74 213
[0]  84 242
[0]  86 249
[0]  84 244
[0]  95 276
[0]  80 233
[0]  98 287
[0]  89 261
[0]  95 281
[0]  78 231
[0]  91 272
[0]  81 245
[0]  71 215
[0]  67 203
[0]  93 284
[0]  67 205
[0]  96 294
[0]  90 276
[0]  99 305
[0]  81 251
[0]  70 217
[0]  93 289
[0]  81 252
[0]  99 309
[0]  98 306
[0]  69 216
[0]  67 210
[0]  79 248
[0]  89 283
[0]  65 207
[0]  93 297
[0]  99 317
[0]  99 317
[0]  74 238
[0]  91 293
[0]  72 232
[0]  98 316
[0]  85 275
[0]  89 288
[0]  74 240
[0]  69 224
[0]  94 306
[0]  76 248
[0]  70 229
[0]  90 295
[0]  79 261
[0]  90 299
[0]  63 210
[0]  84 280
[0]  92 310
[0]  83 280
[0]  72 244
[0]  96 327
[0]  88 301
[0]  84 288
[0]  92 316
[0]  69 238
[0]  81 280
[0]  94 325
[0]  72 250
[0]  98 341
[0]  68 237
[0]  84 293
[0]  80 281
[0]  87 306
[0]  67 236
[0]  65 229
[0]  92 325
[0]  92 325
[0]  69 244
[0]  70 248
[0]  79 280
[0]  77 273
[0]  84 298
[0]  96 341
[0]  61 217
[0]  94 335
[0]  76 271
[0]  93 332
[0]  65 233
[0]  75 270
[0]  89 321
[0]  87 314
[0]  88 318
[0]  73 264
[0]  64 232
[0]  81 295
[0]  75 274
[0]  63 231
[0]  73 268
[0]  75 276
[0]  85 313
[0]  70 258
[0]  86 318
[0]  65 241
[0]  71 264
[0]  97 361
[0]  98 367
[0]  83 311
[0]  91 342
[0]  93 350
[0]  65 245
[0]  84 317
[0]  79 299
[0]  75 284
[0]  80 303
[0]  89 338
[0]  72 274
[0]  99 377
[0]  53 202
[0]  97 370
[0]  54 206
[0]  66 252
[0]  67 256
[0]  94 360
[0]  73 280
[0]  92 353
[0]  63 243
[0]  60 232
[0]  91 353
[0]  91 353
[0]  64 249
[0]  68 265
[0]  72 281
[0]  76 297
[0]  56 219
[0]  96 376
[0]  89 350
[0] 100 395
[0]  60 238
[0]  66 262
[0]  71 282
[0]  91 362
[0]  55 219
[0]  79 315
[0]  93 371
[0]  64 256
[0]  82 329
[0]  77 309
[0]  54 217
[0]  83 335
[0]  98 396
[0]  76 308
[0]  57 231
[0]  64 260
[0]  96 391
[0]  95 387
[0]  63 257
[0]  75 306
[0]  58 237
[0]  66 270
[0]  69 283
[0]  76 314
[0]  55 228
[0]  75 311
[0]  96 399
[0]  69 287
[0] 100 416
[0]  74 308
[0]  97 404
[0]  73 305
[0]  78 326
[0]  66 277
[0]  90 378
[0]  87 366
[0]  89 375
[0]  93 393
[0]  88 373
[0]  93 395
[0]  65 277
[0]  68 290
[0] 100 427
[0]  89 381
[0]  60 257
[0]  98 420
[0]  63 270
[0]  84 360
[0]  67 288
[0]  58 250
[0]  83 358
[0]  88 380
[0]  87 377
[0]  99 429
[0]  47 204
[0]  76 330
[0]  93 404
[0]  78 339
[0]  89 387
[0]  83 361
[0]  74 323
[0]  50 219
[0]  92 403
[0]  47 207
[0]  90 398
[0]  46 204
[0]  53 236
