  1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      126
ACCUMULATED PRIORITY: 100
EXECUTION TIME:       0.000013100
QTY PRI VAL
[1] 100 374
[0]  98 219
[0]  97 280
[0]  97 462
[0]  96 427
[0]  96 432
[0]  96 339
[0]  95 405
[0]  94 383
[0]  93 415
[0]  93 462
[0]  91 406
[0]  90 357
[0]  87 317
[0]  87 309
[0]  87 487
[0]  83 268
[0]  83 310
[0]  83 231
[0]  82 440
[0]  81 466
[0]  80 316
[0]  79 215
[0]  78 219
[0]  77 386
[0]  77 285
[0]  75 462
[0]  75 369
[0]  74 417
[0]  73 435
[0]  73 325
[0]  73 364
[0]  72 439
[0]  72 277
[0]  72 289
[0]  72 492
[0]  70 454
[0]  70 228
[0]  69 375
[0]  69 308
[0]  68 290
[0]  66 461
[0]  66 392
[0]  66 310
[0]  64 461
[0]  64 401
[0]  63 476
[0]  63 446
[0]  62 241
[0]  62 243
[0]  61 292
[0]  61 295
[0]  60 396
[0]  60 239
[0]  59 226
[0]  58 431
[0]  58 297
[0]  58 375
[0]  57 267
[0]  56 363
[0]  54 387
[0]  54 494
[0]  49 500
[0]  47 353
[0]  46 302
[0]  45 349
[0]  44 208
[0]  41 393
[0]  40 267
[0]  40 355
[0]  40 257
[0]  36 433
[0]  36 459
[0]  36 445
[0]  33 273
[0]  32 483
[0]  32 353
[0]  32 243
[0]  32 431
[0]  28 305
[0]  27 248
[0]  26 267
[0]  25 264
[0]  23 209
[0]  23 369
[0]  22 272
[0]  22 383
[0]  22 257
[0]  20 456
[0]  20 437
[0]  20 452
[0]  18 498
[0]  18 251
[0]  14 458
[0]  14 330
[0]  13 391
[0]  12 209
[0]  12 481
[0]  12 338
[0]  12 220
