  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 260
EXECUTION TIME:       0.000112400
QTY PRI VAL
[2]  87 200
[0]  62 200
[0]  87 200
[0]  62 200
[0]  48 199
[0]  83 199
[0]  32 199
[0]  58 198
[0]  90 198
[0]  27 198
[0]  43 198
[0]  41 198
[0]  17 197
[0] 100 197
[0]  22 197
[0]  85 197
[0]  45 197
[0]  65 196
[0]  13 196
[0]  25 195
[0]  77 195
[0]  75 195
[0]  28 195
[0]  34 195
[0]  67 195
[0]  20 194
[0]  92 194
[0]  69 194
[0]  73 194
[0]  74 194
[0]  66 194
[0]  74 194
[0]  54 193
[0]  24 193
[0]  99 193
[0]  47 193
[0]  65 193
[0]  53 193
[0]  65 192
[0]  89 192
[0]  50 192
[0]  74 192
[0]  58 192
[0]  13 192
[0]  84 191
[0]  13 191
[0]  88 191
[0]  47 191
[0]  43 191
[0]  37 191
[0]  38 191
[0]  90 190
[0]  50 190
[0]  17 189
[0]  18 189
[0]  96 189
[0]  52 189
[0]  67 189
[0]  88 188
[0]  52 188
[0]  24 188
[0]  41 188
[0]  42 188
[0]  83 188
[0]  35 188
[0]  63 187
[0]  31 187
[0]  39 187
[0]  34 187
[0]  55 187
[0]  55 187
[0]  16 186
[0]  74 186
[0]  12 186
[0]  14 185
[0]  49 185
[0]  44 185
[0]  22 185
[0]  10 185
[0]  33 185
[0]  74 185
[0]  23 185
[0]  87 184
[0]  64 184
[0]  13 184
[0]  79 184
[0]  53 184
[0]  63 183
[0]  79 183
[0]  22 183
[0]  15 183
[0]  46 183
[0]  89 183
[0]  10 183
[0]  94 183
[0]  80 183
[0]  35 182
[0]  65 182
[0]  89 182
[0]  62 182
[0]  26 182
[0]  66 182
[0]  86 181
[0]  38 181
[0]  58 181
[0]  59 181
[0]  72 181
[0]  38 180
[0]  43 180
[0]  31 180
[0]  84 180
[0]  45 180
[0]  90 180
[0]  86 180
[0]  18 180
[0]  84 179
[0]  19 179
[0]  40 179
[0]  12 179
[0]  19 179
[0]  21 179
[0]  61 178
[0]  97 178
[0]  87 178
[0]  54 177
[0]  13 177
[0]  68 177
[0]  18 177
[0]  89 176
[0]  20 176
[0]  57 176
[0]  19 176
[0]  18 176
[0]  57 176
[0]  87 175
[0]  34 175
[0]  36 175
[0]  24 175
[0]  94 175
[0]  31 175
[0]  58 175
[0]  97 175
[0]  13 175
[0]  86 175
[0]  26 174
[0]  41 174
[0]  90 174
[0]  72 174
[0]  23 174
[0]  51 173
[0]  20 173
[0]  26 173
[0]  37 172
[0]  75 172
[0]  27 172
[0]  10 172
[0]  85 172
[0]  54 172
[0]  25 172
[0]  17 171
[0]  91 171
[0]  84 171
[0]  46 170
[0]  58 170
[0]  59 170
[0]  32 170
[0]  20 169
[0]  43 169
[0]  80 169
[0]  73 169
[0]  10 168
[0]  14 168
[0]  40 168
[0]  90 168
[0]  73 167
[0]  86 167
[0]  43 167
[0]  20 166
[0]  20 166
[0]  57 166
[0] 100 166
[0]  41 166
[0]  24 165
[0]  44 165
[0]  69 165
[0]  15 165
[0]  17 165
[0]  87 165
[0]  94 165
[0]  77 165
[0]  58 164
[0]  42 164
[0]  97 164
[0]  17 164
[0]  75 164
[0]  39 163
[0]  64 163
[0]  28 163
[0]  90 163
[0]  22 163
[0]  54 162
[0]  83 162
[0]  66 162
[0]  20 162
[0]  76 162
[0]  71 161
[0]  89 161
[0]  59 161
[0]  85 160
[0]  45 160
[0]  64 160
[0]  67 160
[0]  66 160
[0]  94 159
[0]  19 159
[0]  17 159
[0]  84 159
[0]  93 158
[0]  83 158
[0]  81 158
[0]  42 158
[0]  92 158
[0]  64 158
[0]  68 158
[0]  46 158
[0]  78 158
[0]  81 157
[0]  12 157
[0]  17 157
[0]  39 157
[0]  43 157
[0]  75 157
[0]  99 157
[0]  40 157
[0]  11 157
[0]  34 157
[0]  28 156
[0]  93 156
[0]  27 156
[0]  48 156
[0]  11 155
[0]  46 155
[0]  22 155
[0]  89 155
[0]  39 155
[0]  84 154
