 14   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      0
ACCUMULATED PRIORITY: 1500
EXECUTION TIME:       0.000209000
QTY PRI VAL
[14] 100  34
[0] 100 104
[0] 100 162
[1] 100  24
[0] 100  30
[0] 100 155
[0] 100 195
[0]  99 185
[0]  99  87
[0]  99 108
[0]  99  76
[0]  99  87
[0]  99 101
[0]  99 192
[0]  99 101
[0]  99  39
[0]  99 114
[0]  99 113
[0]  99  28
[0]  99  28
[0]  99  19
[0]  99 168
[0]  99 109
[0]  99  71
[0]  99  95
[0]  99 135
[0]  98 101
[0]  98  39
[0]  98  37
[0]  98 107
[0]  98  56
[0]  98 116
[0]  98  47
[0]  98  45
[0]  98 117
[0]  97 100
[0]  97  94
[0]  97 146
[0]  97  90
[0]  97  20
[0]  97 139
[0]  97  76
[0]  97 184
[0]  97 187
[0]  97 110
[0]  97  52
[0]  97 191
[0]  96 174
[0]  96  58
[0]  96 146
[0]  96 152
[0]  96 175
[0]  96  65
[0]  96 112
[0]  96 178
[0]  96  26
[0]  96  48
[0]  96  21
[0]  96 200
[0]  96 117
[0]  95  83
[0]  95 196
[0]  95 129
[0]  95  87
[0]  95  66
[0]  95  20
[0]  95 170
[0]  95 105
[0]  95  21
[0]  95 154
[0]  95  80
[0]  95 200
[0]  94  24
[0]  94  27
[0]  94  98
[0]  94 173
[0]  94  86
[0]  94  54
[0]  94 109
[0]  94 156
[0]  94  12
[0]  94  75
[0]  94  18
[0]  93  17
[0]  93 183
[0]  93 175
[0]  93  76
[0]  93  65
[0]  93 114
[0]  93  55
[0]  93  77
[0]  93  37
[0]  93  40
[0]  92 120
[0]  92  24
[0]  92 188
[0]  92 174
[0]  92  23
[0]  92 110
[0]  92 135
[0]  92 168
[0]  92  86
[0]  92  48
[0]  91 177
[0]  91 169
[0]  91  28
[0]  91 150
[0]  91 191
[0]  91  91
[0]  91  82
[0]  91 143
[0]  91 178
[0]  91 124
[0]  91  11
[0]  90  74
[0]  90 169
[0]  90  20
[0]  90 171
[0]  90 151
[0]  90 125
[0]  90  15
[0]  90 132
[0]  90  34
[0]  90 131
[0]  90  77
[0]  90  63
[0]  89 107
[0]  89  24
[0]  89 123
[0]  89 131
[0]  89  53
[0]  89 124
[0]  89 131
[0]  89  89
[0]  89 168
[0]  89  56
[0]  89 116
[0]  89 161
[0]  89 122
[0]  89 148
[0]  88  25
[0]  88 151
[0]  88  13
[0]  88  77
[0]  88  94
[0]  88  48
[0]  88 176
[0]  88  65
[0]  88 167
[0]  88  21
[0]  88 105
[0]  88 109
[0]  88 168
[0]  87 170
[0]  87 198
[0]  87  44
[0]  87 156
[0]  87  43
[0]  87  15
[0]  87  21
[0]  86  94
[0]  86  30
[0]  86  47
[0]  86  81
[0]  86 129
[0]  86 151
[0]  86  81
[0]  86 182
[0]  86 158
[0]  85 188
[0]  85 133
[0]  85 150
[0]  85 171
[0]  85  30
[0]  84  49
[0]  84 164
[0]  84  22
[0]  84  61
[0]  84  30
[0]  84 192
[0]  84 190
[0]  84 171
[0]  84 112
[0]  84  78
[0]  84  53
[0]  83 160
[0]  83  33
[0]  83  26
[0]  83  64
[0]  83 165
[0]  83 121
[0]  83 124
[0]  83 120
[0]  83 103
[0]  83 131
[0]  82  53
[0]  82  54
[0]  82  16
[0]  82  87
[0]  82  75
[0]  82 111
[0]  82 102
[0]  82 197
[0]  81  58
[0]  81 177
[0]  81  95
[0]  81  30
[0]  81 191
[0]  81  15
[0]  81  98
[0]  81 157
[0]  81 154
[0]  81  21
[0]  81 123
[0]  81 161
[0]  80 149
[0]  80  91
[0]  80  87
[0]  80 128
[0]  80 113
[0]  80  68
[0]  80 133
[0]  80  99
[0]  80  99
[0]  80  26
[0]  79  90
[0]  79  88
[0]  79 197
[0]  79 154
[0]  79 116
[0]  79 171
[0]  79  73
[0]  79  25
[0]  79  21
[0]  79 184
[0]  78  54
[0]  78 137
[0]  78 177
[0]  78  74
[0]  78 166
[0]  78  72
[0]  78  68
[0]  78  41
[0]  78 158
[0]  77 138
[0]  77  24
