 11   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      5
ACCUMULATED PRIORITY: 1154
EXECUTION TIME:       0.000013900
QTY PRI VAL
[11]  98  44
[0]  98  40
[0]  97  22
[0]  97 159
[0]  96  92
[0]  95 111
[0]  93  28
[0]  93 116
[0]  92 139
[0]  91  25
[0]  91 199
[0]  90 123
[0]  86 198
[0]  86  31
[0]  85 158
[0]  82  21
[0]  81  91
[0]  81  19
[0]  80 171
[0]  78  86
[0]  78  55
[1]  76  11
[0]  75 159
[0]  75 195
[0]  75 184
[0]  74  30
[0]  73 155
[0]  72 121
[0]  71  77
[0]  70 144
[0]  69 169
[0]  69  72
[0]  67 199
[0]  66 158
[0]  66 140
[0]  65 121
[0]  64 197
[0]  63 182
[0]  63 181
[0]  62 111
[0]  62 135
[0]  61 125
[0]  61  59
[0]  59 100
[0]  58  84
[0]  57 176
[0]  57  54
[0]  56 135
[0]  55 148
[0]  54 154
[0]  53 128
[0]  52 174
[0]  49 185
[0]  49 126
[0]  47  33
[0]  46 200
[0]  46  56
[0]  45 126
[0]  45  94
[0]  45  56
[0]  44  40
[0]  42 105
[0]  42 176
[0]  41  81
[0]  41  37
[0]  41 103
[0]  40  58
[0]  40 159
[0]  38 122
[0]  35  75
[0]  34  79
[0]  34 162
[0]  34 141
[0]  32  46
[0]  31 147
[0]  31  41
[0]  28 138
[0]  27 102
[0]  25 159
[0]  24  24
[0]  24 168
[0]  23 153
[0]  22 116
[0]  22  69
[0]  20 145
[0]  20 113
[0]  20  90
[0]  19 135
[0]  19  41
[0]  18 189
[0]  16 175
[0]  16 145
[0]  15  55
[0]  13  47
[0]  13  19
[0]  13  84
[0]  13 164
[0]  13 105
[0]  11  36
[0]  10 142
