  0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      2
ACCUMULATED PRIORITY: 162
EXECUTION TIME:       0.008402900
QTY PRI VAL
[0]  73 211
[2]  81 249
[0]  92 296
[0]  91 297
[0]  63 206
[0]  97 326
[0]  68 229
[0]  94 319
[0]  74 253
[0]  59 203
[0]  95 333
[0]  69 244
[0]  82 320
[0]  73 285
[0]  88 350
[0]  74 301
[0]  52 214
[0]  83 344
[0]  90 385
[0]  85 375
[0]  97 433
[0]  99 443
[0]  65 294
[0]  77 361
[0]  58 276
[0]  96 457
[0]  69 331
[0]  44 215
[0]  62 304
[0]  92 457
[0]  66 332
[0]  43 219
[0]  60 321
[0]  77 417
[0]  40 222
[0]  88 490
[0]  63 352
[0]  64 360
[0]  75 423
[0]  83 475
[0]  81 474
[0]  65 382
[0]  46 274
[0]  74 448
[0]  72 444
[0]  68 424
[0]  64 400
[0]  57 359
[0]  72 481
[0]  74 500
[0]  68 460
[0]  31 216
[0]  64 448
[0]  65 455
[0]  38 276
[0]  61 452
[0]  40 308
[0]  58 449
[0]  45 352
[0]  42 334
[0]  26 212
[0]  38 310
[0]  50 414
[0]  55 457
[0]  42 354
[0]  30 256
[0]  56 494
[0]  35 312
[0]  45 433
[0]  48 480
[0]  37 375
[0]  32 330
[0]  32 336
[0]  25 263
[0]  27 293
[0]  33 373
[0]  44 498
[0]  27 311
[0]  29 335
[0]  24 279
[0]  40 489
[0]  29 385
[0]  34 457
[0]  36 484
[0]  36 495
[0]  22 345
[0]  16 255
[0]  28 467
[0]  24 491
[0]  15 336
[0]  15 340
[0]  19 441
[0]  16 380
[0]  20 475
[0]  13 310
[0]  14 334
[0]  13 323
[0]  15 418
[0]  11 345
[0]  10 342
