 12   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      8
ACCUMULATED PRIORITY: 1200
EXECUTION TIME:       0.000013500
QTY PRI VAL
[12] 100  41
[0] 100 135
[0]  98 198
[0]  96  13
[0]  95 112
[0]  95 154
[0]  94 156
[0]  94  86
[0]  94  36
[0]  94  61
[0]  93 172
[0]  92  76
[0]  90 150
[0]  89  68
[0]  86  81
[0]  85 121
[0]  84  12
[0]  84 124
[0]  84 172
[0]  83  95
[0]  83  19
[0]  82 154
[0]  82 176
[0]  82  50
[0]  80 154
[0]  77  87
[0]  74 132
[0]  74 147
[0]  74 186
[0]  73  28
[0]  72 116
[0]  71  36
[0]  71 109
[0]  70 103
[0]  69 152
[0]  68 151
[0]  67 169
[0]  66  98
[0]  64 166
[0]  64 191
[0]  64  11
[0]  63 175
[0]  63 118
[0]  63  83
[0]  62 108
[0]  61 138
[0]  60 121
[0]  59 199
[0]  59 155
[0]  59  72
[0]  58 158
[0]  58 149
[0]  58 187
[0]  57  26
[0]  56  46
[0]  54 159
[0]  54 165
[0]  53 124
[0]  53 150
[0]  51 175
[0]  50  63
[0]  50 119
[0]  45  87
[0]  45 168
[0]  45  12
[0]  45  40
[0]  43 147
[0]  43 159
[0]  43 126
[0]  42 120
[0]  39 187
[0]  38  71
[0]  36 186
[0]  35  55
[0]  34  46
[0]  34  82
[0]  32  66
[0]  30  28
[0]  29 188
[0]  28  50
[0]  28 120
[0]  27  29
[0]  25 145
[0]  24 177
[0]  23  91
[0]  23  52
[0]  21 136
[0]  20 127
[0]  18  74
[0]  16  30
[0]  16  99
[0]  14 169
[0]  14  31
[0]  14 138
[0]  13 127
[0]  12 145
[0]  12 117
[0]  11 111
[0]  11  98
[0]  10  66
