  1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
REMAINING SPACE:      2
ACCUMULATED PRIORITY: 196
EXECUTION TIME:       0.000112100
QTY PRI VAL
[1] 100 298
[0] 100 414
[0] 100 384
[0] 100 220
[0] 100 463
[0] 100 418
[0] 100 340
[0] 100 210
[0] 100 340
[0] 100 247
[0]  99 315
[0]  99 272
[0]  99 475
[0]  99 315
[0]  99 259
[0]  99 415
[0]  99 239
[0]  99 381
[0]  99 293
[0]  99 439
[0]  99 440
[0]  99 257
[0]  99 350
[0]  99 222
[0]  99 234
[0]  99 248
[0]  99 376
[0]  98 385
[0]  98 394
[0]  98 465
[0]  98 433
[0]  98 363
[0]  98 230
[0]  98 309
[0]  98 473
[0]  98 345
[0]  98 342
[0]  98 225
[0]  98 372
[0]  98 369
[0]  98 214
[0]  97 289
[0]  97 481
[0]  97 450
[0]  97 265
[0]  97 422
[0]  97 358
[0]  97 405
[0]  97 325
[0]  97 318
[0]  97 237
[0]  96 271
[0]  96 422
[0]  96 327
[0]  96 284
[1]  96 200
[0]  96 315
[0]  96 319
[0]  96 484
[0]  95 459
[0]  95 365
[0]  95 315
[0]  95 464
[0]  95 494
[0]  95 264
[0]  95 333
[0]  95 244
[0]  95 486
[0]  95 200
[0]  94 381
[0]  94 408
[0]  94 495
[0]  94 462
[0]  94 415
[0]  94 274
[0]  94 236
[0]  94 352
[0]  94 323
[0]  94 345
[0]  94 469
[0]  93 423
[0]  93 271
[0]  93 436
[0]  93 392
[0]  93 490
[0]  93 422
[0]  93 265
[0]  93 479
[0]  92 338
[0]  92 403
[0]  92 425
[0]  92 233
[0]  92 372
[0]  92 456
[0]  92 467
[0]  92 230
[0]  92 297
[0]  91 301
[0]  91 255
[0]  91 245
[0]  91 424
[0]  91 364
[0]  91 259
[0]  91 427
[0]  91 395
[0]  91 394
[0]  91 340
[0]  91 382
[0]  91 445
[0]  91 258
[0]  91 396
[0]  91 389
[0]  91 201
[0]  91 229
[0]  91 397
[0]  90 240
[0]  90 301
[0]  90 359
[0]  90 326
[0]  90 452
[0]  90 333
[0]  90 214
[0]  90 274
[0]  90 491
[0]  89 475
[0]  89 373
[0]  89 348
[0]  89 471
[0]  89 203
[0]  89 295
[0]  89 381
[0]  89 412
[0]  89 490
[0]  89 340
[0]  89 235
[0]  89 381
[0]  89 271
[0]  89 277
[0]  89 322
[0]  89 286
[0]  89 390
[0]  88 441
[0]  88 218
[0]  88 395
[0]  88 451
[0]  88 273
[0]  88 229
[0]  88 316
[0]  88 343
[0]  88 228
[0]  87 420
[0]  87 226
[0]  87 220
[0]  87 211
[0]  87 481
[0]  87 277
[0]  87 268
[0]  87 368
[0]  87 402
[0]  87 270
[0]  87 364
[0]  86 277
[0]  86 318
[0]  86 486
[0]  86 418
[0]  86 353
[0]  86 378
[0]  86 294
[0]  85 293
[0]  85 403
[0]  85 288
[0]  85 411
[0]  85 319
[0]  85 355
[0]  85 473
[0]  85 477
[0]  85 309
[0]  85 383
[0]  84 412
[0]  84 206
[0]  84 321
[0]  84 277
[0]  84 324
[0]  84 226
[0]  84 419
[0]  84 223
[0]  84 274
[0]  84 330
[0]  83 436
[0]  83 466
[0]  83 246
[0]  83 293
[0]  83 432
[0]  83 227
[0]  83 362
[0]  83 343
[0]  83 323
[0]  83 391
[0]  83 255
[0]  83 378
[0]  83 439
[0]  82 390
[0]  82 457
[0]  82 334
[0]  82 355
[0]  82 464
[0]  82 481
[0]  82 451
[0]  82 302
[0]  81 225
[0]  81 488
[0]  81 295
[0]  81 205
[0]  81 282
[0]  81 419
[0]  81 420
[0]  81 307
[0]  81 437
[0]  81 268
[0]  81 498
[0]  81 410
[0]  81 400
[0]  80 382
[0]  80 262
[0]  80 301
[0]  80 318
[0]  80 498
[0]  79 341
[0]  79 288
[0]  79 458
[0]  79 329
[0]  79 299
[0]  79 264
[0]  79 274
[0]  78 222
[0]  78 206
[0]  78 356
[0]  78 344
[0]  78 488
[0]  78 313
[0]  78 473
[0]  78 246
[0]  78 433
[0]  78 421
[0]  78 459
[0]  78 454
